,log2fold,pval_adj
STIP1,0.4972142279148102,1.0
ZNF565,2.259894371032715,1.0
TAF15,0.6166234016418457,1.0
GPRIN3,0.41539260745048523,1.0
SLC4A10,0.4119338095188141,1.0
NUP98,0.6518036127090454,1.0
HNRNPA3,0.3860497772693634,1.0
RORA,0.359752357006073,1.0
UBB,0.3294711709022522,1.0
PCIF1,0.9239581227302551,1.0
KMT2A,0.5198338627815247,1.0
APTX,1.0480695962905884,1.0
KIF13B,0.5184804201126099,1.0
MYBL1,0.4428713917732239,1.0
TTC1,1.1740524768829346,1.0
CTR9,0.8403961062431335,1.0
MBP,0.7102880477905273,1.0
EIF1,0.18894706666469574,1.0
WIPF1,0.38804399967193604,1.0
COPS8,1.00067937374115,1.0
GNA13,0.4893774092197418,1.0
RFX1,1.2349560260772705,1.0
ETF1,0.7322578430175781,1.0
DDX39A,0.5699291229248047,1.0
STAMBPL1,1.7515448331832886,1.0
UBC,0.4251154959201813,1.0
NAP1L4,0.5825992226600647,1.0
IPO7,0.8207051753997803,1.0
YTHDC1,0.5392658710479736,1.0
OGT,0.629731297492981,1.0
CD8A,1.1966382265090942,1.0
ASCC2,1.217586636543274,1.0
PPP1R15B,0.5931767225265503,1.0
TMLHE,2.095656394958496,1.0
BTG2,0.5705239772796631,1.0
CCL3L1,1.4289435148239136,1.0
KRR1,0.863234281539917,1.0
TAGAP,0.4182606637477875,1.0
LAMTOR2,0.797497034072876,1.0
HCST,0.3136557340621948,1.0
DLEU1,0.7363026142120361,1.0
COA6,1.2836425304412842,1.0
CBLB,0.4077463746070862,1.0
COX6C,0.307449609041214,1.0
BZW1,0.3343532085418701,1.0
FAM117A,0.5300520062446594,1.0
TTC33,0.9281841516494751,1.0
NUP214,1.2954212427139282,1.0
TPP1,0.9979476928710938,1.0
PRIM2,1.6339057683944702,1.0
DYNLL2,0.6476061344146729,1.0
TOX,0.9282089471817017,1.0
TGFBI,2.3195579051971436,1.0
SRRM2,0.3783409893512726,1.0
TCF12,0.8207323551177979,1.0
IFNGR1,0.46627363562583923,1.0
RNF114,0.7740761637687683,1.0
MAN2A1,1.2624599933624268,1.0
SATB1,0.4720234274864197,1.0
LMBRD1,0.7140888571739197,1.0
IKZF2,0.8710947632789612,1.0
STX17,1.2427493333816528,1.0
HNRNPA0,0.37194207310676575,1.0
PLAAT4,0.5265519022941589,1.0
PCMTD1,0.7760068774223328,1.0
STAT4,0.379636287689209,1.0
BTG1,0.22886596620082855,1.0
PPP3R1,0.5577971339225769,1.0
PTGDR,1.3202120065689087,1.0
PCBP1,0.29431697726249695,1.0
RCOR1,0.9201321005821228,1.0
DNAJB1,0.44082579016685486,1.0
RRAGA,0.7251507043838501,1.0
SPOCK2,0.3698175847530365,1.0
MT-ND1,0.2877066433429718,1.0
MT-CO2,0.2167072892189026,1.0
ROCK1,0.46601301431655884,1.0
GBP5,0.6097210645675659,1.0
TCP1,0.3973265290260315,1.0
PRKY,0.7280784249305725,1.0
DYM,0.8159754276275635,1.0
SUGP2,1.0150853395462036,1.0
FOPNL,1.0150853395462036,1.0
NUFIP2,0.5488212704658508,1.0
JUNB,0.40935197472572327,1.0
LUC7L2,0.5812852382659912,1.0
CCDC88C,0.6354129314422607,1.0
AFF4,0.5690638422966003,1.0
APOL6,0.6783678531646729,1.0
AC009313.1,0.48347169160842896,1.0
AMD1,0.4318821430206299,1.0
ALDH9A1,1.039638638496399,1.0
ZSWIM6,0.6258214712142944,1.0
ARHGDIB,0.1952468305826187,1.0
PAPOLA,0.40319496393203735,1.0
MAP3K8,0.47147664427757263,1.0
DBF4,1.0741633176803589,1.0
KLF6,0.29826226830482483,1.0
DNAJA4,1.0518118143081665,1.0
IL26,1.4706823825836182,1.0
TMCO1,0.6032092571258545,1.0
INO80E,0.7485091686248779,1.0
NCAPD3,1.658096194267273,1.0
TAP1,0.6223837733268738,1.0
KLC1,0.8991771340370178,1.0
TAF3,0.8553726077079773,1.0
ZC3HAV1,0.3098968267440796,1.0
AEBP2,0.6484907269477844,1.0
CDKN1B,0.4435466527938843,1.0
MRPL10,0.6256896257400513,1.0
CD3D,0.2709563076496124,1.0
RBM23,0.6972302794456482,1.0
SBNO1,1.1502773761749268,1.0
SBDS,0.34567341208457947,1.0
PSMA5,0.5908815264701843,1.0
AL096794.1,2.480067729949951,1.0
ZBTB43,0.8351488709449768,1.0
PPIF,1.087333083152771,1.0
CZIB,1.0738509893417358,1.0
SLC20A1,0.5331566333770752,1.0
AGO3,0.7531239986419678,1.0
BCLAF1,0.41416919231414795,1.0
POLG,1.5693904161453247,1.0
YWHAE,0.3954637944698334,1.0
AHR,0.35461464524269104,1.0
CCDC65,1.8024516105651855,1.0
ANKRD11,0.5982861518859863,1.0
STIM2,0.5431151986122131,1.0
IP6K2,0.850389838218689,1.0
WHAMM,0.5683709979057312,1.0
ATG16L1,1.2003828287124634,1.0
SLC38A1,0.3629887104034424,1.0
SF3B1,0.38442862033843994,1.0
LCP2,0.37183675169944763,1.0
TGOLN2,0.7101566791534424,1.0
CRY1,0.4220069944858551,1.0
NCOA3,1.0160796642303467,1.0
HSPA2,1.3316844701766968,1.0
CLK3,0.8554341197013855,1.0
SF3B2,0.42352205514907837,1.0
PPP1R16B,0.479839563369751,1.0
ARNTL,0.5491908192634583,1.0
CTSC,0.45301201939582825,1.0
ABCB1,0.623835027217865,1.0
PIGC,1.3337352275848389,1.0
STAG1,0.56983882188797,1.0
HIST1H1E,0.47623395919799805,1.0
INSIG1,0.6510512828826904,1.0
ETFRF1,0.7507476210594177,1.0
GMFG,0.3260714113712311,1.0
MYO5A,0.6059150695800781,1.0
FXR1,0.48869022727012634,1.0
TRAF1,0.3842635452747345,1.0
HLA-A,0.1669449657201767,1.0
SDCBP,0.4328250586986542,1.0
CCDC47,0.7777339220046997,1.0
EDEM2,0.9520735144615173,1.0
HMGN1,0.341108113527298,1.0
HNRNPF,0.32750624418258667,1.0
PRKCE,1.0494468212127686,1.0
PAXBP1,0.9019498825073242,1.0
PWP1,0.9059305191040039,1.0
XPO7,1.6596628427505493,1.0
NEK7,0.5180826783180237,1.0
FAM160B1,1.2609432935714722,1.0
ATF3,0.4808761477470398,1.0
ZC3H12A,0.3525890111923218,1.0
SPIDR,0.6507635712623596,1.0
SNF8,1.0340811014175415,1.0
MIA3,0.5947471261024475,1.0
AP5M1,1.7559322118759155,1.0
GLA,0.4779519736766815,1.0
CARD16,0.607875645160675,1.0
FNTA,0.6759237051010132,1.0
GPI,0.47433599829673767,1.0
TMC6,0.5590841174125671,1.0
MBNL1,0.12033724784851074,1.0
IRF2,0.5857004523277283,1.0
STT3B,0.4107399880886078,1.0
IKBKG,1.0813138484954834,1.0
SHISA5,0.5936017632484436,1.0
JUND,0.18380096554756165,1.0
VPS13C,0.42811861634254456,1.0
CASP4,0.5904056429862976,1.0
SMIM10L1,0.7471484541893005,1.0
LMBR1L,1.3475759029388428,1.0
SPCS2,0.37634626030921936,1.0
RBMX2,1.5820449590682983,1.0
KMT2E,0.33723142743110657,1.0
ZNF493,1.1876490116119385,1.0
RNF19A,0.3747164011001587,1.0
ABHD12,1.38559889793396,1.0
CHD2,0.348034143447876,1.0
AL138963.4,0.3832961320877075,1.0
AQR,1.0075479745864868,1.0
MIR222HG,0.797160804271698,1.0
SRP14,0.2501097619533539,1.0
ARIH1,0.38624292612075806,1.0
CDKN1A,0.45199933648109436,1.0
FBXL5,0.568775475025177,1.0
KANSL1,0.6546941995620728,1.0
LTBP3,1.046884536743164,1.0
RAB5C,0.5073539018630981,1.0
SPAG9,0.5943812131881714,1.0
GTDC1,0.6696535348892212,1.0
DPYD,0.4589751362800598,1.0
FOXP1,0.3554961085319519,1.0
PPM1B,0.6531231999397278,1.0
L3MBTL3,1.159629464149475,1.0
PRKAR2A,0.9022141695022583,1.0
POLDIP2,1.1474839448928833,1.0
ARGLU1,0.3155994713306427,1.0
CHD1,0.39597055315971375,1.0
CHMP2A,0.7207022905349731,1.0
SRGN,0.208758145570755,1.0
SMARCC2,0.6678175926208496,1.0
PDIA6,0.48745739459991455,1.0
PRPF38B,0.3572694957256317,1.0
PRRC1,1.1885340213775635,1.0
PEX14,1.5644171237945557,1.0
CST7,0.4217429757118225,1.0
CLEC2D,0.36979249119758606,1.0
LRRN3,1.5827727317810059,1.0
SP3,0.5482507348060608,1.0
CCAR1,0.6184631586074829,1.0
FBXO11,0.815005898475647,1.0
CHST11,0.4307151138782501,1.0
RHOH,0.29992496967315674,1.0
AP5Z1,0.9746938943862915,1.0
NEDD9,0.3588303029537201,1.0
ASXL2,1.0034749507904053,1.0
RPS24,0.060786500573158264,1.0
MAPKAPK2,0.5981144905090332,1.0
ARID1B,0.4216577708721161,1.0
WDR70,0.8367162346839905,1.0
SMPD4,1.2050068378448486,1.0
JMJD7,1.5036239624023438,1.0
SNX27,1.5036239624023438,1.0
TMEM179B,0.8752472400665283,1.0
FTSJ3,1.3272552490234375,1.0
SRRM1,0.3694663941860199,1.0
SGTA,1.4681477546691895,1.0
AC010894.3,0.7140719890594482,1.0
USP28,1.8307251930236816,1.0
RFX5,1.3003846406936646,1.0
TTC21B,1.091721773147583,1.0
HSPA1A,0.3995714783668518,1.0
STAT3,0.4860435724258423,1.0
ELL,0.6691753268241882,1.0
RGS1,0.3322119116783142,1.0
YPEL3,0.4490624666213989,1.0
AL645568.1,1.2556132078170776,1.0
LYRM7,2.4031429290771484,1.0
IPCEF1,0.5147094130516052,1.0
RHEB,0.4139208197593689,1.0
ZNF143,1.1347883939743042,1.0
MVD,1.1347883939743042,1.0
NLRP1,0.9851085543632507,1.0
MED13L,0.9535766243934631,1.0
NELFB,1.2398062944412231,1.0
TMED10,0.34879520535469055,1.0
LCOR,0.9456690549850464,1.0
FCMR,0.6456897258758545,1.0
NFAT5,0.40788915753364563,1.0
DPYD-AS1,3.917245388031006,1.0
MT-ND5,0.281924307346344,1.0
FOXN3,0.34983646869659424,1.0
UXS1,0.9415493011474609,1.0
NIPBL,0.39939698576927185,1.0
AC025946.1,1.1973927021026611,1.0
CPB2-AS1,0.7585968375205994,1.0
ZBTB38,0.5714661478996277,1.0
MAGT1,0.861585795879364,1.0
LDLR,0.5383051037788391,1.0
PRRC2B,0.6496398448944092,1.0
MTX2,1.7470098733901978,1.0
TRIM38,0.9293532967567444,1.0
SLAMF6,0.6667327880859375,1.0
PTMS,0.6939694285392761,1.0
SNRNP40,0.8152289390563965,1.0
NCK1,0.572432816028595,1.0
ITK,0.34654220938682556,1.0
BRI3,0.8859972357749939,1.0
PDCD4,0.32777106761932373,1.0
TBC1D2B,0.9083206057548523,1.0
EFHD2,0.30817046761512756,1.0
FOXO1,0.3795911967754364,1.0
PEA15,1.0800955295562744,1.0
RUNX3,0.4320279359817505,1.0
SRSF10,0.32363161444664,1.0
CHORDC1,0.3361567556858063,1.0
LATS1,0.5846192240715027,1.0
GTF2H5,0.9756425023078918,1.0
AC073332.1,0.6664634346961975,1.0
ARL2BP,0.5561089515686035,1.0
TRMT112,0.27229055762290955,1.0
FAM120AOS,0.7210851907730103,1.0
COMMD10,0.521080732345581,1.0
AC007448.4,1.7304956912994385,1.0
PRF1,0.6173152327537537,1.0
PMVK,0.5598098039627075,1.0
AC011446.2,1.687302827835083,1.0
EIF2AK3,0.6660983562469482,1.0
MBNL3,1.2119282484054565,1.0
HERC3,0.8891529440879822,1.0
EIF6,0.7550003528594971,1.0
CTBS,1.0923775434494019,1.0
ATP8A1,1.3945425748825073,1.0
MXRA7,0.8155346512794495,1.0
BBIP1,0.8622772097587585,1.0
SRSF1,0.5715024471282959,1.0
FAM53C,0.5788981318473816,1.0
STRN3,0.9571105241775513,1.0
CDC16,1.1244792938232422,1.0
RBM4,0.4736708104610443,1.0
CCND3,0.28861021995544434,1.0
DYNLT1,0.34325212240219116,1.0
NFKB1,0.25032809376716614,1.0
ARHGAP10,0.5893402695655823,1.0
VAPA,0.3861016631126404,1.0
DENND2D,0.5275927186012268,1.0
HLA-F,0.34896427392959595,1.0
MYSM1,0.9754785895347595,1.0
SLC17A5,1.0064340829849243,1.0
SERINC1,0.4605604410171509,1.0
AL136962.1,2.401935577392578,1.0
MTFR1,1.2982730865478516,1.0
UBTF,0.8720676898956299,1.0
DIMT1,0.8600567579269409,1.0
ARMT1,2.1420645713806152,1.0
PTPRJ,0.5181922912597656,1.0
GADD45G,0.4032745659351349,1.0
PPP1CB,0.29610636830329895,1.0
AOAH,2.1145904064178467,1.0
HEATR5B,1.2368773221969604,1.0
POM121,0.9529791474342346,1.0
SELENOM,0.6622580289840698,1.0
CLK1,0.3250419497489929,1.0
PPP4C,0.4877881407737732,1.0
AP3D1,0.7897469997406006,1.0
YWHAZ,0.19026483595371246,1.0
PTTG1,0.9120432138442993,1.0
SUZ12,0.45473238825798035,1.0
SIKE1,0.8649632334709167,1.0
ASB8,1.4114854335784912,1.0
SEC62,0.3926200866699219,1.0
KATNBL1,0.7891114354133606,1.0
COA6-AS1,1.0578371286392212,1.0
CYB5R1,0.7663159370422363,1.0
ARL4C,0.2687276303768158,1.0
OAZ2,1.245641827583313,1.0
AAMDC,1.245641827583313,1.0
SNHG16,0.281309574842453,1.0
RUBCN,1.128303050994873,1.0
CLSTN1,1.128303050994873,1.0
CEP135,1.4145183563232422,1.0
NFKBIZ,0.2592743933200836,1.0
FGD5-AS1,0.7393865585327148,1.0
POLR2C,0.5580174326896667,1.0
LINC00944,0.6101348400115967,1.0
ARHGAP25,0.7634763717651367,1.0
DDX5,0.16184432804584503,1.0
WAPL,0.6075788736343384,1.0
REV3L,0.5188747048377991,1.0
LBH,0.27906569838523865,1.0
FBXL17,0.6384139060974121,1.0
MRPS18B,0.9262403249740601,1.0
PKP4,1.291046142578125,1.0
TSPYL1,0.5055202841758728,1.0
PLCB1,0.3378625512123108,1.0
CBL,0.7481961846351624,1.0
DCP1B,1.2046595811843872,1.0
SERINC3,0.42446568608283997,1.0
CKS2,0.46425214409828186,1.0
RBMS1,0.20075532793998718,1.0
UHRF2,0.6538710594177246,1.0
TMEM160,0.49387502670288086,1.0
ACTR10,0.7102000117301941,1.0
SDHAF2,0.6265353560447693,1.0
TRBV19,2.181662082672119,1.0
LRBA,0.634588360786438,1.0
HLA-E,0.1636774092912674,1.0
PIP4K2A,0.40192103385925293,1.0
YY1,0.39152011275291443,1.0
PITHD1,0.43285050988197327,1.0
NDUFA3,0.26597467064857483,1.0
STK4,0.29309147596359253,1.0
RNF6,0.9335982203483582,1.0
SNHG32,0.5266642570495605,1.0
OSBPL8,0.4034067392349243,1.0
ZNF329,1.4138939380645752,1.0
CORO7,0.39403247833251953,1.0
GPATCH3,1.270425796508789,1.0
TMEM263,0.8008557558059692,1.0
QRSL1,1.8119235038757324,1.0
MIS18BP1,0.5711568593978882,1.0
SRSF2,0.3329649567604065,1.0
UQCRC1,0.585203230381012,1.0
SPTY2D1,0.3569123446941376,1.0
AP1G1,1.0452916622161865,1.0
RMI2,1.7559987306594849,1.0
SRSF4,0.3393665850162506,1.0
RAP2C,0.8727067112922668,1.0
SPATA5,1.057403802871704,1.0
NBPF12,2.4959638118743896,1.0
AC009226.1,2.4959638118743896,1.0
MARCKSL1,0.41272902488708496,1.0
PLPP5,1.186202049255371,1.0
LMO4,0.5916815400123596,1.0
LINC00892,0.6353389620780945,1.0
NINJ1,0.4132578372955322,1.0
TRAV16,1.1749091148376465,1.0
RBM25,0.2912192642688751,1.0
H3F3A,0.22763757407665253,1.0
ZNRF2,0.7044811844825745,1.0
PPM1M,1.125592827796936,1.0
RBM27,0.5107545256614685,1.0
GPR65,0.3133796155452728,1.0
BTAF1,0.743604302406311,1.0
KLRC2,4.567294120788574,1.0
CAMKMT,0.6903429627418518,1.0
AP2B1,0.5139267444610596,1.0
IER2,0.24929890036582947,1.0
NSRP1,0.7055476307868958,1.0
DDX18,0.3746229112148285,1.0
ACTR6,0.932640790939331,1.0
MAP2K7,0.7245826721191406,1.0
CASP8AP2,0.932640790939331,1.0
B4GALT1,0.4985028803348541,1.0
BCL2A1,0.3883889317512512,1.0
PPP6C,0.4303322732448578,1.0
NRBP1,0.5138989090919495,1.0
ENTPD4,0.7621837854385376,1.0
PLEKHM2,1.7175616025924683,1.0
DUSP1,0.284159392118454,1.0
IMPA1,1.1941566467285156,1.0
SOCS1,0.24420017004013062,1.0
PPP1R12B,1.0628621578216553,1.0
CHD7,0.3021475076675415,1.0
SON,0.23312343657016754,1.0
MEGF9,0.982614278793335,1.0
PLK3,0.49535733461380005,1.0
PHF20,0.30364811420440674,1.0
PMPCA,1.1669459342956543,1.0
TNFAIP3,0.26858896017074585,1.0
HIPK1,0.2880266010761261,1.0
DNASE1,2.3728106021881104,1.0
RASA1,0.3644828796386719,1.0
TASP1,1.125592827796936,1.0
UBE2F,1.125592827796936,1.0
ZNF207,0.31790345907211304,1.0
SAMD4B,0.8209496140480042,1.0
SF3B6,0.3328615427017212,1.0
NDUFV2-AS1,0.7558298110961914,1.0
ARMCX3,0.5750455856323242,1.0
SLC35E4,4.23122501373291,1.0
RPAP2,0.5457445383071899,1.0
POR,1.0978872776031494,1.0
NIPBL-DT,1.07853102684021,1.0
ANKRD46,1.1531145572662354,1.0
JAZF1,0.8693483471870422,1.0
XPC,0.6331827044487,1.0
PDLIM5,0.7189409136772156,1.0
ORMDL2,0.8041098713874817,1.0
CCDC107,0.31302139163017273,1.0
PSD4,0.9169766306877136,1.0
DIAPH2,0.7487452030181885,1.0
PSPC1,0.5817240476608276,1.0
USP47,0.35150784254074097,1.0
CSRNP1,0.23730410635471344,1.0
ZNF84,1.0566082000732422,1.0
ITPRIP,0.8798744678497314,1.0
CIAO2B,0.29036951065063477,1.0
UBE2O,1.4379310607910156,1.0
NDUFA9,0.82432621717453,1.0
ZNF101,1.6288460493087769,1.0
MCL1,0.20918767154216766,1.0
DDX42,0.8790134191513062,1.0
PAFAH1B2,0.9460253119468689,1.0
SEC11A,0.4339704215526581,1.0
OGA,0.30006617307662964,1.0
CHKA,2.228388547897339,1.0
LINC00476,1.3715187311172485,1.0
ZSCAN18,0.99933922290802,1.0
PTPRE,0.608100950717926,1.0
GHITM,0.3578985631465912,1.0
NDEL1,0.4461360573768616,1.0
MAPK8,0.4169352352619171,1.0
SLFN12L,0.6759310960769653,1.0
DENND4C,0.5444966554641724,1.0
APMAP,0.7055009007453918,1.0
CTDSPL2,0.7487452030181885,1.0
AL021155.5,0.7111563682556152,1.0
TNFSF9,0.8933395743370056,1.0
RINL,1.051660418510437,1.0
SNAPC2,1.051660418510437,1.0
PSEN1,0.9735655784606934,1.0
DCTN4,0.5154712200164795,1.0
BCL2L11,0.8310032486915588,1.0
TET1,1.2642964124679565,1.0
RPS6KA3,0.3365967571735382,1.0
USP15,0.3269908130168915,1.0
LSG1,1.025254726409912,1.0
PRPF19,0.6589804291725159,1.0
ATP2B4,0.3219605088233948,1.0
FUS,0.22752510011196136,1.0
OTUD3,1.545130729675293,1.0
PTBP3,0.35897567868232727,1.0
CDC34,0.6666902899742126,1.0
EZH2,0.815035879611969,1.0
HSP90AB1,0.12626740336418152,1.0
SRSF11,0.28142526745796204,1.0
CYCS,0.22986501455307007,1.0
MRPS6,0.5898653864860535,1.0
RB1CC1,0.5245121121406555,1.0
SIRPG,0.3412419855594635,1.0
SKAP2,1.271274209022522,1.0
KIAA0040,0.8254315853118896,1.0
GLS,0.23515215516090393,1.0
EIF2S3,0.4075545370578766,1.0
RCSD1,0.4088496267795563,1.0
SERTAD2,0.6125830411911011,1.0
ZEB2,0.892256498336792,1.0
R3HDM2,0.38994351029396057,1.0
RELCH,0.7951202392578125,1.0
DDX3Y,0.3302749991416931,1.0
ANKIB1,1.0029499530792236,1.0
DIAPH1,0.3311992883682251,1.0
TNPO1,0.6282019019126892,1.0
XRN1,0.5426334142684937,1.0
SIPA1L1,0.32897719740867615,1.0
TRAV13-2,1.6501508951187134,1.0
FAM110A,1.2064568996429443,1.0
HACD4,0.9359710812568665,1.0
PNN,0.3418143689632416,1.0
EGR1,0.47206902503967285,1.0
UTP4,1.1736232042312622,1.0
PIGX,1.1736232042312622,1.0
PRKCA,0.3049760162830353,1.0
EOMES,1.469482183456421,1.0
ZBED4,0.7265926003456116,1.0
AL121944.1,1.4658746719360352,1.0
CRYZL1,1.141487956047058,1.0
ATAD2,1.4658746719360352,1.0
ULBP2,1.295823335647583,1.0
CYTH1,0.256949782371521,1.0
MT-ATP8,0.27016645669937134,1.0
CAMTA1,0.46558061242103577,1.0
FEZ1,0.975578248500824,1.0
NR4A2,0.31181004643440247,1.0
FASN,1.9762017726898193,1.0
RBM5,0.9950346350669861,1.0
RAN,0.2151481956243515,1.0
FKBP15,1.2579749822616577,1.0
CSDE1,0.22356434166431427,1.0
NFATC2,0.3867581784725189,1.0
SMU1,0.533821165561676,1.0
CMTR1,1.6243932247161865,1.0
CITED2,0.20210371911525726,1.0
DCTPP1,0.8497382998466492,1.0
DYNC1I2,0.9242104291915894,1.0
SHOC2,0.3886023163795471,1.0
