,log2fold,pval_adj
STAG2,1.3545030355453491,1.0
EIF3K,0.6357424259185791,1.0
ABCC1,1.306381344795227,1.0
MOB1A,1.3545030355453491,1.0
SOCS1,1.6029704809188843,1.0
PNRC1,0.4159422218799591,1.0
LINC01619,0.760906457901001,1.0
NFAT5,1.3107185363769531,1.0
PPA1,1.2166203260421753,1.0
DNAJB4,1.554794430732727,1.0
ANKRD28,0.684749960899353,1.0
HSP90B1,0.7306861281394958,1.0
RPS21,0.23874929547309875,1.0
UBE2D2,0.6743513345718384,1.0
PPP2R5C,0.9866067171096802,1.0
CSNK2B,0.9058085680007935,1.0
DDX3Y,0.8220806121826172,1.0
TOMM6,0.8826321959495544,1.0
SNX3,1.1002975702285767,1.0
ATP5F1E,0.43360161781311035,1.0
STUB1,1.6986593008041382,1.0
TFG,1.6986593008041382,1.0
SCAMP2,1.6986593008041382,1.0
NUTM2B-AS1,1.6986593008041382,1.0
NUTM2A-AS1,1.6986593008041382,1.0
SLC1A5,1.6986593008041382,1.0
ILKAP,1.6986593008041382,1.0
PIK3R1,1.1281250715255737,1.0
VPS13A,1.6986593008041382,1.0
MRPL57,1.260275959968567,1.0
IKZF2,2.834219455718994,1.0
PDE4DIP,2.6096224784851074,1.0
VPS13C,1.260275959968567,1.0
HNRNPK,0.8868574500083923,1.0
TP53BP1,2.6096224784851074,1.0
RBM39,0.35785043239593506,1.0
DOCK8,1.0146976709365845,1.0
PSMB6,1.3148518800735474,1.0
LAG3,2.4108726978302,1.0
AKNA,1.126665711402893,1.0
FYN,0.4450828433036804,1.0
IRF4,2.553980827331543,1.0
CRTC2,1.1506590843200684,1.0
PET100,1.1862050294876099,1.0
ZNF326,2.4108726978302,1.0
ACBD3,2.4108726978302,1.0
FAM241A,0.9158008098602295,1.0
MTPN,1.2082509994506836,1.0
ACTB,0.4148194491863251,1.0
TSC22D4,2.4108726978302,1.0
CTDNEP1,1.1944435834884644,1.0
RC3H1,2.4108726978302,1.0
SNX1,2.4108726978302,1.0
PRKY,2.4108726978302,1.0
HNRNPA0,0.5210472345352173,1.0
TMIGD2,1.2705174684524536,1.0
TNFRSF14,2.4108726978302,1.0
TMEM263,2.4108726978302,1.0
CAMK4,0.8098282217979431,1.0
MGMT,1.513426423072815,1.0
RBPJ,1.111510157585144,1.0
NAPG,1.513426423072815,1.0
HSPA9,1.1465908288955688,1.0
RPL35A,0.09663563966751099,1.0
CTDSP2,1.513426423072815,1.0
BTG2,0.8025971055030823,1.0
CERS2,1.513426423072815,1.0
EWSR1,0.7583544254302979,1.0
TAP1,1.513426423072815,1.0
FGFR1OP2,0.9738414287567139,1.0
HELZ,1.513426423072815,1.0
UBC,0.5727128386497498,1.0
METTL23,1.513426423072815,1.0
NCL,0.7444762587547302,1.0
NUP54,1.513426423072815,1.0
HELB,1.714908242225647,1.0
HSBP1,2.1885831356048584,1.0
RAN,0.6810259819030762,1.0
NKG7,1.2604262828826904,1.0
RADX,2.1885831356048584,1.0
EIF3J,2.1885831356048584,1.0
IRF2BP2,2.1885831356048584,1.0
ACTR10,2.1885831356048584,1.0
SLC25A39,2.1885831356048584,1.0
CSNK1G2,2.1885831356048584,1.0
RAB11FIP1,2.1885831356048584,1.0
ADAM10,1.4898180961608887,1.0
RNF14,2.1885831356048584,1.0
SMIM7,2.1885831356048584,1.0
SERPINB1,1.4898180961608887,1.0
PRKX,2.1885831356048584,1.0
DUSP16,1.0733973979949951,1.0
SNHG12,1.1849174499511719,1.0
AP3B1,2.1885831356048584,1.0
TRIP4,27.495391845703125,1.0
LMAN1,1.525770664215088,1.0
TOR1A,27.77753257751465,1.0
GDI2,0.8528812527656555,1.0
ADA2,27.495391845703125,1.0
GPR18,27.77753257751465,1.0
LMAN2,1.2320973873138428,1.0
HENMT1,27.495391845703125,1.0
TTC37,27.495391845703125,1.0
TBRG4,27.495391845703125,1.0
ZNF791,27.495391845703125,1.0
PLA2G12A,27.495391845703125,1.0
MMADHC,1.525770664215088,1.0
UBXN4,1.0066179037094116,1.0
C5orf51,27.495391845703125,1.0
ZNF75D,27.495391845703125,1.0
UGGT1,27.495391845703125,1.0
ZNF281,27.77753257751465,1.0
FNTA,27.77753257751465,1.0
NIF3L1,27.495391845703125,1.0
SLC31A1,27.495391845703125,1.0
TWF1,27.495391845703125,1.0
ME2,27.495391845703125,1.0
SLC35D1,27.495391845703125,1.0
TEX14,27.77753257751465,1.0
ZNF100,27.495391845703125,1.0
AC024028.1,27.77753257751465,1.0
STRBP,27.495391845703125,1.0
FAM229B,27.495391845703125,1.0
FOPNL,27.77753257751465,1.0
DCTN4,27.495391845703125,1.0
ARAP1,27.495391845703125,1.0
DPM1,27.495391845703125,1.0
TRIM35,27.77753257751465,1.0
PECAM1,28.28771209716797,1.0
YKT6,27.495391845703125,1.0
GZMH,27.77753257751465,1.0
COX19,27.495391845703125,1.0
BISPR,27.495391845703125,1.0
LINC02694,27.495391845703125,1.0
TRBV2,28.475788116455078,1.0
ITGAV,27.77753257751465,1.0
NF1,1.525770664215088,1.0
ARHGEF1,1.0487101078033447,1.0
ACACB,27.495391845703125,1.0
TIMM22,27.495391845703125,1.0
NOL11,27.495391845703125,1.0
THYN1,27.495391845703125,1.0
MDFIC,0.8247795104980469,1.0
JAK1,0.5773516297340393,1.0
HOPX,0.9217501878738403,1.0
DNTTIP2,1.3599777221679688,1.0
RNF19A,0.8334226012229919,1.0
RGS10,0.8528812527656555,1.0
HERPUD2,1.046938180923462,1.0
RNF5,1.8066165447235107,1.0
ANAPC16,0.6987003684043884,1.0
PPP5C,1.8066165447235107,1.0
PTGER4,0.7131413221359253,1.0
GNAI2,0.7486433386802673,1.0
METTL9,0.7576810121536255,1.0
EIF3G,0.6000336408615112,1.0
YME1L1,1.5032687187194824,1.0
PSMD8,1.3987932205200195,1.0
ANKRD37,2.0429446697235107,1.0
FABP5,1.4258073568344116,1.0
RBM8A,0.46567657589912415,1.0
HSP90AB1,0.4307140111923218,1.0
SMDT1,0.9830381274223328,1.0
SNW1,2.0044288635253906,1.0
MATR3-1,1.3541659116744995,1.0
GPR132,2.0044288635253906,1.0
SLC25A32,1.3563153743743896,1.0
ARRDC3,2.0044288635253906,1.0
CAPZA2,1.3541659116744995,1.0
TNFSF12,1.3563153743743896,1.0
NDUFB10,1.4779860973358154,1.0
HMGN2,0.8826321959495544,1.0
IL18R1,1.3563153743743896,1.0
EIF1B,0.7970999479293823,1.0
EEF1B2,0.3122558295726776,1.0
GRASP,1.0326809883117676,1.0
P4HB,1.0130900144577026,1.0
TRIR,0.719183087348938,1.0
ANP32E,0.7830500602722168,1.0
COPA,1.0326809883117676,1.0
VPS28,0.8221752643585205,1.0
JOSD1,1.8056790828704834,1.0
ETFDH,1.8056790828704834,1.0
PSMA4,1.8056790828704834,1.0
SCP2,1.8056790828704834,1.0
CTSH,1.8056790828704834,1.0
ISCA2,1.8056790828704834,1.0
GSK3A,1.8056790828704834,1.0
MYNN,1.8056790828704834,1.0
ZNRD1,1.8056790828704834,1.0
PPP3R1,1.8056790828704834,1.0
RASSF5,1.9487873315811157,1.0
CD52,0.49337437748908997,1.0
DNAJC19,1.8056790828704834,1.0
BAIAP2,1.9487873315811157,1.0
ACAP1,0.7468393445014954,1.0
ATP2B1,1.2840533256530762,1.0
ZHX2,1.2525413036346436,1.0
ARHGAP26,1.306381344795227,1.0
PTDSS1,1.171082615852356,1.0
KIF13B,0.571671724319458,1.0
RARA,1.171082615852356,1.0
LSP1,0.9482922554016113,1.0
RAB10,1.171082615852356,1.0
B2M,0.19893500208854675,1.0
NAA50,1.171082615852356,1.0
ERCC1,1.171082615852356,1.0
DUSP2,0.659565269947052,1.0
RAP1GDS1,1.171082615852356,1.0
HERPUD1,0.6212969422340393,1.0
NR1H2,1.171082615852356,1.0
BTD,1.1847106218338013,1.0
ATXN2L,1.171082615852356,1.0
RNF7,1.171082615852356,1.0
AC016831.1,1.0727728605270386,1.0
KDM5A,3.0327556133270264,1.0
HSPA2,3.0327556133270264,1.0
SPDYA,3.20872163772583,1.0
RASSF1,3.0327556133270264,1.0
CGGBP1,0.6641296744346619,1.0
OTUD6B-AS1,0.7956331372261047,1.0
OXR1,3.20872163772583,1.0
UBR3,1.5833895206451416,1.0
TYMP,3.0327556133270264,1.0
KBTBD2,1.5833895206451416,1.0
SRSF2,0.5487788319587708,1.0
SRSF1,3.0327556133270264,1.0
NCOA5,1.7840147018432617,1.0
PTK2B,1.5833895206451416,1.0
ACO2,3.0327556133270264,1.0
SMAD2,1.5833895206451416,1.0
IL12RB2,1.0727728605270386,1.0
BSCL2,1.5833895206451416,1.0
ZBTB11,1.5833895206451416,1.0
EIF2AK1,3.0327556133270264,1.0
HNRNPU,0.558239758014679,1.0
SNRPG,0.6224539875984192,1.0
DNAJC15,1.5833895206451416,1.0
SMC3,1.5833895206451416,1.0
SLC50A1,3.0327556133270264,1.0
ILK,1.5833895206451416,1.0
PEX2,3.0327556133270264,1.0
BORCS5,3.0327556133270264,1.0
BCL2L1,1.5833895206451416,1.0
FERMT3,1.5833895206451416,1.0
CAPN2,1.5833895206451416,1.0
MDM2,1.5833895206451416,1.0
LINC00909,1.5833895206451416,1.0
OXSR1,3.0327556133270264,1.0
RGS19,1.5833895206451416,1.0
PLK3,1.5833895206451416,1.0
PDCD6IP,1.5833895206451416,1.0
EMSY,1.5833895206451416,1.0
ABCD3,3.0327556133270264,1.0
RAB3GAP2,3.0327556133270264,1.0
VPS53,3.0327556133270264,1.0
ARHGAP10,3.0327556133270264,1.0
RPS27L,0.6432629227638245,1.0
TGS1,3.0327556133270264,1.0
MXRA7,1.5833895206451416,1.0
SREBF1,3.20872163772583,1.0
GTF3C1,2.750614643096924,1.0
UFC1,0.7245445847511292,1.0
HOTAIRM1,2.750614643096924,1.0
SLC2A11,2.750614643096924,1.0
UPRT,2.750614643096924,1.0
MICB,2.750614643096924,1.0
AGFG1,2.750614643096924,1.0
C12orf45,2.750614643096924,1.0
BMS1,2.750614643096924,1.0
KLHDC2,2.750614643096924,1.0
ASCC2,2.750614643096924,1.0
SLC25A11,2.750614643096924,1.0
EMC10,2.750614643096924,1.0
HMGB1,0.33267807960510254,1.0
MRPL43,2.750614643096924,1.0
ODR4,2.750614643096924,1.0
TP53INP2,2.750614643096924,1.0
SUSD6,2.750614643096924,1.0
EED,2.750614643096924,1.0
PIBF1,2.750614643096924,1.0
MIR222HG,2.750614643096924,1.0
SYVN1,2.750614643096924,1.0
DRAM2,2.750614643096924,1.0
GDAP2,2.750614643096924,1.0
C19orf12,2.750614643096924,1.0
PLXND1,2.750614643096924,1.0
RRAS2,2.750614643096924,1.0
ACAA2,2.750614643096924,1.0
ZNHIT1,2.750614643096924,1.0
TMEM203,2.750614643096924,1.0
PSPH,2.750614643096924,1.0
TRMT11,2.750614643096924,1.0
TRMT10C,2.750614643096924,1.0
IMPDH1,2.750614643096924,1.0
HIST2H2AA4,2.750614643096924,1.0
RNF216,2.750614643096924,1.0
PMM2,2.750614643096924,1.0
WDR86,2.750614643096924,1.0
BET1L,2.750614643096924,1.0
EIF2AK4,2.750614643096924,1.0
FBXL12,2.750614643096924,1.0
POLR2J3,2.750614643096924,1.0
CHRAC1,2.750614643096924,1.0
GABPB1-AS1,1.536806344985962,1.0
CD8B,0.6421582102775574,1.0
LMO4,2.750614643096924,1.0
DYNLL2,2.750614643096924,1.0
CHD1L,2.750614643096924,1.0
ZNF431,2.750614643096924,1.0
NEK9,2.750614643096924,1.0
COPS7A,2.750614643096924,1.0
ANKRD27,2.750614643096924,1.0
MAP3K13,2.750614643096924,1.0
GGA1,2.750614643096924,1.0
MECP2,2.750614643096924,1.0
CAMK2G,2.750614643096924,1.0
BHLHE40,0.724737823009491,1.0
PER1,0.5499680638313293,1.0
HM13,1.0047732591629028,1.0
SLC25A5,0.49843454360961914,1.0
GYG1,0.8981724381446838,1.0
RNF115,0.8643242716789246,1.0
DNAJB1,0.6008259654045105,1.0
FAM177A1,0.8109458088874817,1.0
RBL2,0.8643242716789246,1.0
GUK1,0.5232614278793335,1.0
SNRPB,0.7420698404312134,1.0
TNIK,2.3565378189086914,1.0
HLA-C,0.2579324543476105,1.0
RSRC2,0.6564698815345764,1.0
SUPT16H,2.0743966102600098,1.0
CTDSP1,1.3145167827606201,1.0
ATP6V1G1,0.6063573360443115,1.0
BCL7B,0.7381130456924438,1.0
CDC73,0.9994778037071228,1.0
MIR155HG,1.3145167827606201,1.0
WASHC2C,2.0743966102600098,1.0
SPON2,0.9254041910171509,1.0
PARN,2.0743966102600098,1.0
NCBP3,1.3145167827606201,1.0
SNX6,0.9994778037071228,1.0
ADK,1.0959762334823608,1.0
OSER1,2.0743966102600098,1.0
M6PR,0.7381130456924438,1.0
OGA,0.8235704302787781,1.0
ARID1B,0.8875400424003601,1.0
CFAP298,2.0743966102600098,1.0
DPM3,0.9994778037071228,1.0
UBE2R2,1.5690680742263794,1.0
SRGN,0.27863967418670654,1.0
TBCC,0.9994778037071228,1.0
TRAPPC2B,1.3145167827606201,1.0
OSTF1,0.5755781531333923,1.0
EFHD2,0.9001955389976501,1.0
YTHDF2,1.1944435834884644,1.0
ISCA1,1.0727728605270386,1.0
SON,0.5484511256217957,1.0
OLA1,1.0727728605270386,1.0
UBB,0.3565634787082672,1.0
ARL6IP1,0.825702428817749,1.0
TIPARP,0.825702428817749,1.0
SEPTIN7,0.5285614132881165,1.0
SQSTM1,0.5537423491477966,1.0
AL139246.5,1.4070215225219727,1.0
ANP32B,0.5876227021217346,1.0
STAT1,1.4898180961608887,1.0
GLUD1,1.4898180961608887,1.0
MAGEH1,1.513426423072815,1.0
TKT,0.7842134833335876,1.0
CTSD,0.8221752643585205,1.0
LINC00861,1.0845445394515991,1.0
ALKBH7,0.7842134833335876,1.0
VTI1B,1.3703181743621826,1.0
IL32,0.462313175201416,1.0
NEMF,1.3703181743621826,1.0
GRAP2,1.3703181743621826,1.0
TMOD3,1.3703181743621826,1.0
OAZ1,0.36923569440841675,1.0
KPNA2,1.3703181743621826,1.0
PRR7,1.3703181743621826,1.0
USP53,0.8437555432319641,1.0
ANXA7,2.25596284866333,1.0
HSPA8,0.2853241264820099,1.0
SSBP1,1.0481915473937988,1.0
STK17A,0.8636177182197571,1.0
SF3B5,0.6641296744346619,1.0
FBXO7,0.8437555432319641,1.0
SNRNP200,0.8437555432319641,1.0
CLDND1,0.7412880659103394,1.0
CHD2,0.5465563535690308,1.0
TRAPPC1,0.7381130456924438,1.0
SLC9A3R1,0.9265209436416626,1.0
GTF3A,0.5372843146324158,1.0
SH2D2A,0.5372843146324158,1.0
SKAP1,0.6138085722923279,1.0
CCT3,0.5372843146324158,1.0
CD47,0.6710382103919983,1.0
RAB6A,0.9265209436416626,1.0
SLC4A10,0.7531795501708984,1.0
PRPF38B,0.7531795501708984,1.0
SURF4,0.8875400424003601,1.0
SMARCE1,2.0126171112060547,1.0
LMF2,2.0126171112060547,1.0
CD3G,0.5755781531333923,1.0
TERF1,2.0126171112060547,1.0
IL18RAP,2.0126171112060547,1.0
FAM76B,2.1885831356048584,1.0
VCPIP1,2.0126171112060547,1.0
RWDD1,0.8713549971580505,1.0
UBE2D1,2.0126171112060547,1.0
IST1,2.0126171112060547,1.0
BSG,0.6133176684379578,1.0
PAPOLA,0.5242839455604553,1.0
ZBTB25,2.0126171112060547,1.0
MRPL41,0.6133176684379578,1.0
PDS5A,0.8875400424003601,1.0
PDZD8,2.1885831356048584,1.0
EPRS,2.0126171112060547,1.0
CDK13,0.8875400424003601,1.0
HMGCR,2.0126171112060547,1.0
EIF5A2,2.0126171112060547,1.0
CLTC,2.0126171112060547,1.0
KANTR,2.0126171112060547,1.0
SHOC2,1.1480286121368408,1.0
B4GALT4,1.1480286121368408,1.0
ANKHD1,0.7242769002914429,1.0
ATP5F1D,0.5668710470199585,1.0
COX8A,0.5469985008239746,1.0
LMBRD1,0.7835375070571899,1.0
CGAS,1.1480286121368408,1.0
TSG101,1.161476969718933,1.0
ZNRF1,1.1480286121368408,1.0
DCAF8,1.1480286121368408,1.0
MRPL10,1.161476969718933,1.0
PVT1,1.1480286121368408,1.0
SP3,1.1480286121368408,1.0
NFATC1,1.1480286121368408,1.0
MRPS35,1.1480286121368408,1.0
SLC35D2,1.1480286121368408,1.0
UBR5,1.1480286121368408,1.0
F2R,1.1480286121368408,1.0
REL,0.5352336168289185,1.0
ICE2,1.161476969718933,1.0
MXD4,1.1480286121368408,1.0
ATP6V1F,1.1480286121368408,1.0
DDX54,1.1480286121368408,1.0
DNAJC2,1.1480286121368408,1.0
CCDC12,1.161476969718933,1.0
NCKAP1L,1.1480286121368408,1.0
LONP2,1.1480286121368408,1.0
RPL10,0.13675975799560547,1.0
CD83,0.6833482980728149,1.0
TTC7A,1.1480286121368408,1.0
RRP7A,1.1480286121368408,1.0
USP12,1.1480286121368408,1.0
MCPH1,1.1480286121368408,1.0
JHY,1.730475902557373,1.0
AMBRA1,1.730475902557373,1.0
SSH2,0.5988892316818237,1.0
GPR89A,1.730475902557373,1.0
ISG20L2,1.730475902557373,1.0
CYTH4,1.730475902557373,1.0
MRPL44,1.730475902557373,1.0
ELL,1.730475902557373,1.0
PARL,1.730475902557373,1.0
DHX16,1.730475902557373,1.0
ILF3-DT,1.730475902557373,1.0
RPS5,0.19856354594230652,1.0
IFI27L2,1.730475902557373,1.0
AL162377.1,1.730475902557373,1.0
PNPLA6,1.730475902557373,1.0
RBCK1,1.730475902557373,1.0
B4GALT3,1.730475902557373,1.0
ITGB1BP1,1.730475902557373,1.0
SMG7,1.730475902557373,1.0
BAG5,1.730475902557373,1.0
DHX38,1.730475902557373,1.0
NUP93,1.730475902557373,1.0
ECHDC2,1.730475902557373,1.0
RFNG,1.730475902557373,1.0
POLG,1.730475902557373,1.0
WDR37,1.730475902557373,1.0
TCAF2,1.730475902557373,1.0
THUMPD1,1.730475902557373,1.0
MRPL48,1.730475902557373,1.0
ODF2,1.730475902557373,1.0
PSPC1,1.730475902557373,1.0
RBM34,1.730475902557373,1.0
KDM5B,1.730475902557373,1.0
NAT9,1.730475902557373,1.0
DOCK11,1.730475902557373,1.0
GPN1,1.730475902557373,1.0
THADA,1.730475902557373,1.0
NSF,1.730475902557373,1.0
ANKRD17,1.730475902557373,1.0
TAF12,1.730475902557373,1.0
TOMM40,1.730475902557373,1.0
SPAG9,1.730475902557373,1.0
MZT2B,0.49438604712486267,1.0
NANS,1.730475902557373,1.0
RTN3,1.730475902557373,1.0
GIT2,1.730475902557373,1.0
EIF3A,0.5988892316818237,1.0
FIBP,1.730475902557373,1.0
ULBP2,1.730475902557373,1.0
ZNF33A,1.730475902557373,1.0
KLRC4,0.9133379459381104,1.0
GNPTAB,1.730475902557373,1.0
DDX47,1.730475902557373,1.0
ZNF330,1.730475902557373,1.0
RAF1,1.730475902557373,1.0
C22orf39,1.730475902557373,1.0
FNIP1,1.730475902557373,1.0
LRMP,1.730475902557373,1.0
GOLGA7,1.730475902557373,1.0
MTMR14,1.730475902557373,1.0
NDRG1,1.730475902557373,1.0
PRCC,1.730475902557373,1.0
SBNO1,1.730475902557373,1.0
BRMS1,1.730475902557373,1.0
BRD3,1.730475902557373,1.0
GMCL1,1.730475902557373,1.0
MED30,1.730475902557373,1.0
PCNX1,0.7074626088142395,1.0
SEC61A1,1.730475902557373,1.0
DNMT1,1.730475902557373,1.0
MRPL34,1.730475902557373,1.0
RPL38,0.3533783555030823,1.0
TBC1D17,1.730475902557373,1.0
C2CD3,1.730475902557373,1.0
UBE2E3,1.730475902557373,1.0
BCAS4,1.730475902557373,1.0
AC090152.1,26.867759704589844,1.0
TNF,1.4454516172409058,1.0
FAM114A2,26.867759704589844,1.0
ELK4,26.867759704589844,1.0
TIMMDC1,26.867759704589844,1.0
AIDA,26.867759704589844,1.0
PITRM1,27.77753257751465,1.0
AC147067.1,26.867759704589844,1.0
YARS2,26.867759704589844,1.0
STX18,26.867759704589844,1.0
MARCH10,26.867759704589844,1.0
PRDX4,26.867759704589844,1.0
SLC35A3,26.867759704589844,1.0
NOL12,27.262813568115234,1.0
PEG10,26.867759704589844,1.0
DNAJC18,26.867759704589844,1.0
TXN,0.43743661046028137,1.0
MCC,26.867759704589844,1.0
AC011462.5,27.262813568115234,1.0
