standard_gene_names,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig,-log10_FDR
RPS4X,16645,CCG2,ENSG00000198034,0.011731580198665,3.481810067028211e-212,3.7286704007805106e-208,349,1,207.4284460047987
RPL10A,16845,UL1,ENSG00000198755,0.0091756136763763,2.1993273833547936e-190,7.850865649448829e-187,339,1,186.10508245458573
RPS18,18068,D6S218E,ENSG00000231500,0.0089289091953209,9.857612794840285e-181,2.6391293854986147e-177,350,1,176.5785393176122
MT-ND2,16849,MT-ND2,ENSG00000198763,0.0078585733033965,4.506611502582095e-168,8.043550430191941e-165,329,1,164.09455221096727
RPL18,853,DBA18,ENSG00000063177,0.0074997984705476,4.84451556027695e-165,7.411416733572265e-162,349,1,161.13009876627683
RPS6,7313,ES6,ENSG00000137154,0.007333906532871,9.770459483544368e-132,9.511986419025147e-129,349,1,128.02172877846365
RPL14,15987,CTG-B33,ENSG00000188846,0.0072196177006792,2.711421996876218e-164,3.629577270568428e-161,349,1,160.44014395340747
RPS20,233,US10,ENSG00000008988,0.0070516577493535,3.827709875021275e-99,1.863224775072856e-96,274,1,95.72973474967417
RPL37,8599,L37,ENSG00000145592,0.0069732000359467,2.418511486809795e-156,2.8777599458051216e-153,350,1,152.5409454364454
MT-ND4,16915,MT-ND4,ENSG00000198886,0.0068927827516412,8.450578245671499e-125,6.464088745206862e-122,306,1,121.18949268978157
GZMB,2300,SECT,ENSG00000100453,0.0068009373019723,2.9475990640701903e-15,2.1473359440222905e-13,34,1,12.668100006228949
GNLY,4406,GNLY,ENSG00000115523,0.0067025179212743,3.802712158315348e-08,1.2928014128063194e-06,22,1,5.888468181961156
RPL10,8839,MRXS35,ENSG00000147403,0.0062797298601695,2.75568493038029e-129,2.2700484553417327e-126,350,1,125.64396487247079
TMSB4X,17362,TMSB4X,ENSG00000205542,0.0061776985866682,3.2328622594633645e-123,2.3080481291062112e-120,350,1,119.63675513919598
RPS25,4740,RPS25,ENSG00000118181,0.0061144078842231,3.7670605693030944e-136,4.034145163666684e-133,350,1,132.3942484782985
LGALS1,2170,GAL1,ENSG00000100097,0.0059433574990733,3.3101542487913877e-34,5.137455340624197e-32,184,1,31.289251940377145
ACTG1,14987,ACTG1,ENSG00000184009,0.0059065984939139,2.7208001811656792e-101,1.456852457005163e-98,326,1,97.83658442925478
RPL7,8873,HUML7-1,ENSG00000147604,0.0056640252061316,7.635620318316578e-92,3.4070774162021755e-89,291,1,88.4676179982057
RPL30,9842,EL30,ENSG00000156482,0.0056057730317115,2.0949553292978996e-122,1.4021797888407002e-119,350,1,118.85319629714299
RPLP0,1813,RPLP0,ENSG00000089157,0.0055596832303399,1.0358988367873828e-129,9.244533869296731e-127,349,1,126.03411498208143
RPL21,5175,L21,ENSG00000122026,0.0054007383833031,2.6013960388792763e-100,1.3265881038265794e-97,334,1,96.87726390155417
RPS13,3766,RPS13,ENSG00000110700,0.0052139267410794,1.8812812433863493e-116,1.185096519730848e-113,349,1,112.92624627726615
CCL4,19452,LAG-1,ENSG00000275302,0.0049540889905948,1.5289530046857409e-33,2.339079675311372e-31,102,1,30.630954984706992
RPL13,11901,D16S444E,ENSG00000167526,0.004930451874222,2.516919901249409e-104,1.418615538025259e-101,350,1,100.84813528765562
MZB1,12594,PERP1,ENSG00000170476,0.0048807029213224,0.00022608863503,0.0033166893048448,14,1,2.4792952096717387
SH3BGRL3,8155,TIP-B1,ENSG00000142669,0.0048736321279801,3.830471083989631e-88,1.6408205935377983e-85,332,1,84.7849389018817
MT-ND1,16917,MT-ND1,ENSG00000198888,0.0047742793586023,2.654044394476736e-83,1.0931600546327447e-80,321,1,79.96131624632582
S100A10,16558,GP11,ENSG00000197747,0.0045289113690519,1.1734517609572456e-76,4.333274106238326e-74,314,1,73.36318383829968
TTN,9740,EOMFC,ENSG00000155657,0.0044997028178638,0.0013524149306154,0.0150992840178853,9,1,1.8210436457170112
RPL31,1142,EL31,ENSG00000071082,0.0043919643124302,3.284667016889192e-74,1.0992343463708238e-71,333,1,70.95890971022786
GAPDH,3880,GAPDH,ENSG00000111640,0.0042576258517915,5.48548822105723e-66,1.678402667408625e-63,327,1,62.775103838945604
MT-CO1,16868,MT-CO1,ENSG00000198804,0.0042558702664252,2.7237981086893316e-82,1.0803390350353356e-79,349,1,78.96643993160676
RPS15,4358,RPS15,ENSG00000115268,0.0042485323974064,1.2178805180525428e-78,4.6579580242231e-76,350,1,75.33180442948327
RPL3,2244,UL3,ENSG00000100316,0.0041492785671378,2.4252883413518376e-76,8.657470949178944e-74,349,1,73.06260895708516
MT-ND3,16890,MT-ND3,ENSG00000198840,0.0041089022873774,1.0091706060315554e-71,3.2749115212096747e-69,338,1,68.48480042891478
CSF2,11161,CSF2,ENSG00000164400,0.0041081551462411,0.0011524770961685,0.0132832556872733,8,1,1.8766954676089094
KLRB1,3922,NKR-P1A,ENSG00000111796,0.0040724339290252,1.3668102963768053e-44,2.5679248182279322e-42,211,1,41.590417695364366
AGAP1,10009,AGAP1,ENSG00000157985,0.0040531950071454,0.0043103695869353,0.037681426862441,8,1,1.4238726603708827
ZNF467,14496,ZFP467,ENSG00000181444,0.0040295608341693,0.0053284665570415,0.0446848460135928,8,1,1.3498397343290773
MT-ATP6,16923,MT-ATP6,ENSG00000198899,0.0039563769265279,1.763552326662478e-65,5.246078296174576e-63,347,1,62.28016523197997
NAALADL1,12055,HILAP,ENSG00000168060,0.0039466484026475,0.0002144425707632,0.0031763008164648,11,1,2.4980783737688195
IGFBP6,11988,IBP6,ENSG00000167779,0.0038879783824086,0.0031112228966279,0.0292520509218518,8,1,1.5338436792290564
CST7,1398,CMAP,ENSG00000077984,0.0038684210386769,1.8729356889421837e-27,2.416538348539981e-25,145,1,24.616806308562694
RPLP1,7435,LP1,ENSG00000137818,0.0038560214851583,1.7634666973320205e-49,3.631724011870886e-47,350,1,46.43988716253965
RPL37A,16561,RPL37A,ENSG00000197756,0.0038363883385852,2.431989081252152e-65,7.03896515435927e-63,343,1,62.1524911847196
RPS3A,8584,FTE1,ENSG00000145425,0.0037885618527615,4.9087379258948736e-67,1.5461080720120057e-64,347,1,63.81076015243706
PRF1,14383,PRF1,ENSG00000180644,0.0037597251289031,2.494151445036706e-16,2.054605217299853e-14,102,1,13.68727161340787
VIM,453,VIM,ENSG00000026025,0.0037589454398905,1.6091836327119744e-50,3.4465495045425064e-48,343,1,47.46261547913259
RPS14,11199,RPS14,ENSG00000164587,0.0037409894830176,1.3220031954916754e-56,3.1460738267823e-54,349,1,53.502231090298885
FAU,9132,FAU,ENSG00000149806,0.0037291498695101,2.077514463996876e-62,5.562025598735636e-60,350,1,59.25476701666495
MT-CO3,16946,MT-CO3,ENSG00000198938,0.0036393878468568,1.0751694369699044e-56,2.6168157955706146e-54,345,1,53.58222684739559
H3-3A,10726,H3.3A,ENSG00000163041,0.0036261367571094,2.986146410740697e-45,5.710471770111093e-43,276,1,42.24332801107248
DDX5,3535,HLR1,ENSG00000108654,0.0036119618906384,8.15174224178503e-75,2.816032505395996e-72,339,1,71.55036233645015
RPS28,18129,S28,ENSG00000233927,0.0034943895686663,6.380280718070333e-60,1.6664982002393946e-57,349,1,56.77819515102627
RPL22,4518,EL22,ENSG00000116251,0.0034528513483348,1.1263336592073717e-49,2.365079834598381e-47,336,1,46.626154194824544
METTL18,12894,METTL18,ENSG00000171806,0.0034236009232699,0.0003601347455385,0.0049580267266033,16,1,2.304691136465929
KCTD16,14941,KCTD16,ENSG00000183775,0.0034171100705862,0.0037004787107249,0.0332579627710324,12,1,1.4781043571729193
RPL36A,18321,L36A,ENSG00000241343,0.0033942474755498,1.0661758424245418e-51,2.3301381829641668e-49,347,1,48.63261832347211
ARID1B,665,MRD12,ENSG00000049618,0.0033362530602896,1.094360728576814e-20,1.1268758694547213e-18,121,1,17.94812392084823
RPL8,10410,RPL8,ENSG00000161016,0.0032992128660713,7.606220851751942e-43,1.4043968810588196e-40,345,1,39.8525101437043
TMEM63A,16144,KIAA0792,ENSG00000196187,0.0032876373121612,0.0004301062910527,0.0057647162338968,19,1,2.2392220658343116
ACTB,1312,ACTB,ENSG00000075624,0.0032843796908855,9.731495035602695e-55,2.217331496516368e-52,350,1,51.65416937393758
S100A6,16620,CACY,ENSG00000197956,0.0032798947845297,1.0704086898437324e-34,1.7108965163487363e-32,307,1,31.766776257985406
GPR137C,14435,TM7SF1L2,ENSG00000180998,0.0032772334182963,0.0007661163629729,0.0094957640405987,17,1,2.0224700856645788
NCL,4321,NCL,ENSG00000115053,0.0032646878500709,5.688087262269988e-46,1.107522299848169e-43,283,1,42.95564752054191
S100A4,16134,CAPL,ENSG00000196154,0.0032610557199585,1.5474975298811077e-22,1.691035821173141e-20,337,1,19.771847192654736
LINGO1,12439,MRT64,ENSG00000169783,0.0032261189292458,0.0006879555225372,0.0087497811055239,17,1,2.0580028116465097
IL15RA,6809,IL15RA,ENSG00000134470,0.003197469189763,6.416427450794177e-05,0.0010994163451288,20,1,2.958837810624358
EEF2,11947,EF2,ENSG00000167658,0.0031892843664267,1.2741779696586109e-42,2.312740996114248e-40,311,1,39.63587300114926
HOPX,12817,HOPX,ENSG00000171476,0.0031363862606645,4.023384562681868e-17,3.4747117162709773e-15,163,1,14.459081221354811
XBP1,2205,TREB-5,ENSG00000100219,0.0031034714907785,1.635804527321478e-25,2.0135437566765185e-23,158,1,22.696038928223583
NAT9,3591,NAT9,ENSG00000109065,0.0030741575174033,0.0006463640906754,0.0083196070276968,16,1,2.0798971868983878
PFN1,3512,ALS18,ENSG00000108518,0.0030101710593311,6.761194306826145e-41,1.2067604971966866e-38,337,1,37.91837891471373
MYL6,1973,LC17,ENSG00000092841,0.0029871634288922,2.091769568675037e-32,3.1112167098529127e-30,298,1,29.507069737327352
RPS23,15509,RPS23,ENSG00000186468,0.0029537071074758,7.048006194356473e-39,1.2173725537961852e-36,350,1,35.914576493834225
TARBP1,800,TRP185,ENSG00000059588,0.0029482406874497,0.0019432752332939,0.0200293883285326,18,1,1.698332313292506
CSMD1,14801,CSMD1,ENSG00000183117,0.0029346853494644,0.0002696653332778,0.0038711073110884,30,1,2.4121647894230835
EEF1G,18676,EEF1G,ENSG00000254772,0.0029260224191012,3.2879942690089156e-35,5.3350197919418905e-33,308,1,32.2728639650839
DLG1,1317,DLGH1,ENSG00000075711,0.0029088028747102,2.139790948053553e-05,0.0004128832659946,46,1,3.384172718562638
CFAP54,15927,C12ORF55,ENSG00000188596,0.0028648424361433,0.002010452929028,0.0205831170334239,14,1,1.6864888565944698
PHLPP1,1544,PPM3A,ENSG00000081913,0.0028469781080881,0.0027016221544808,0.0260645690561579,15,1,1.5839494511735561
RPS17,14727,S17,ENSG00000182774,0.002846339307094,8.597532680599354e-17,7.193045115354571e-15,236,1,14.143087215760927
SPON2,10219,MINDIN,ENSG00000159674,0.0028456862270832,1.491550507965188e-10,6.826074525555214e-09,100,1,8.16582897450146
FUCA2,11,DJ20N2.5,ENSG00000001036,0.002819651229815,0.0031507149487297,0.0294920113750534,11,1,1.5302956072617517
SMIM14,10917,C4ORF34,ENSG00000163683,0.0028128488920629,0.001849154460031,0.0193211679603893,16,1,1.7139666241202869
RPL39,16934,RPL39,ENSG00000198918,0.0028044202285153,8.456198553552931e-38,1.4374195287301325e-35,350,1,34.84241645912994
TNF,18099,TNF-ALPHA,ENSG00000232810,0.0027878910303115,3.8646568280772e-15,2.777624830327432e-13,115,1,12.556326414149776
RAN,6475,ARA24,ENSG00000132341,0.0027798742402431,4.788176854441057e-22,5.179453124667603e-20,215,1,19.285716093049604
MARCKSL1,13520,MARCKSL1,ENSG00000175130,0.0027752447504181,6.273835670878047e-12,3.3426122487280105e-10,111,1,9.475913999717543
FBXL17,8623,FBXO13,ENSG00000145743,0.0027389581082388,1.094025937703301e-05,0.0002279362600557,64,1,3.6421865818425307
LST1,17160,D6S49E,ENSG00000204482,0.0027315192497693,0.0004626696132758,0.0061625981201138,26,1,2.210236152877432
CLIC1,17591,CL1C1,ENSG00000213719,0.0027254407476235,3.854748726696917e-23,4.300052511895551e-21,271,1,20.366526240818732
GZMA,8605,CTLA3,ENSG00000145649,0.0026961898893341,5.921518975924788e-12,3.170677335658928e-10,133,1,9.498847951751793
CCDC102A,7035,CCDC102A,ENSG00000135736,0.0026863984325352,0.0024417370231985,0.0242116312791048,17,1,1.6159759486149905
RREB1,5519,RREB-1,ENSG00000124782,0.002685345975416,0.0015628855254339,0.0169918183673826,28,1,1.7697601429282548
PLCB1,14701,PLC-BETA-1,ENSG00000182621,0.0026836035000841,4.798747753339385e-13,2.870937971536954e-11,164,1,10.54197619061399
POMT1,6236,MDDGC1,ENSG00000130714,0.0026771103342374,0.0035870240880733,0.03247120960201,12,1,1.4885015329417974
ITM2B,7124,BRI2,ENSG00000136156,0.0026698772325164,1.540048189230235e-29,2.1144071869828955e-27,299,1,26.67481137368371
TNFAIP8,8626,MDC-3.13,ENSG00000145779,0.0026693019383358,4.2465879647996593e-17,3.638136841203164e-15,159,1,14.43912096985149
RPL38,13119,EL38,ENSG00000172809,0.002660564577196,8.132605590606613e-24,9.26511417763896e-22,342,1,21.033149224330728
MT-CYB,16830,MT-CYB,ENSG00000198727,0.0026544434840188,8.417721100191026e-33,1.2696531727034608e-30,340,1,29.896314897746482
FOCAD,15884,FOCAD,ENSG00000188352,0.0025956708192825,0.0026106335621548,0.0254852094960035,25,1,1.5937117920307629
SIK3,10342,SEMDK,ENSG00000160584,0.0025605997322378,3.7268785874078655e-17,3.2448083571179537e-15,222,1,14.488810948140635
RHOC,9718,ARH9,ENSG00000155366,0.0025554249512738,2.6870372444149863e-13,1.663322650314456e-11,145,1,10.779023498429568
GPHN,12874,GEPH,ENSG00000171723,0.0025494722649455,0.0002711300273647,0.0038817265548785,56,1,2.4109750613974494
ATP5F1E,5410,ATP5F1E,ENSG00000124172,0.0025469533608345,3.3182608154377444e-24,3.9049730848926163e-22,334,1,21.408381955160024
MT-ND5,16857,MT-ND5,ENSG00000198786,0.0025382458718854,3.805705275577048e-32,5.5829175063225495e-30,335,1,29.253138789275415
PTGDR,12089,ASRT1,ENSG00000168229,0.002534520241522,0.0031167933777134,0.0292787195455551,31,1,1.5334479203205953
COMMD2,4283,COMMD2,ENSG00000114744,0.0025287925293951,0.0002036779502378,0.0030421020489503,33,1,2.516826221396553
HDHD2,11847,3110052N05RIK,ENSG00000167220,0.002527181059122,0.0058581509300075,0.0478892658850767,14,1,1.3197618203911767
CD9,255,DRAP-27,ENSG00000010278,0.0025183606478903,3.452241934686778e-05,0.0006319668184369,45,1,3.1993057238506273
RASGEF1B,7599,GPIG4,ENSG00000138670,0.0025159979089238,1.9511947074709324e-15,1.4410582153314632e-13,174,1,12.841318474365378
CTSW,13069,LYPN,ENSG00000172543,0.0024641282206413,4.8844694737621027e-08,1.629525968676584e-06,149,1,5.787938714080042
TBX21,1241,T-BET,ENSG00000073861,0.0024589795177265,2.452313819217715e-05,0.0004672923254448,59,1,3.330411351533667
RPL17,19067,RPL17,ENSG00000265681,0.0024526424619347,9.949103035031848e-26,1.2534699341430122e-23,344,1,22.901886078612332
TBC1D5,6348,TBC1D5,ENSG00000131374,0.0024401642510603,1.2131249456782263e-09,4.9966750166415875e-08,116,1,7.301318896118548
RPL36,6154,EL36,ENSG00000130255,0.0024371582875962,5.8387149612295545e-24,6.723311668796483e-22,349,1,21.172416755932375
PPP3CA,7640,IECEE,ENSG00000138814,0.0024275855492737,3.7249193540940013e-13,2.2410203012917224e-11,177,1,10.649554209194955
SPCS1,4304,YJR010C-A,ENSG00000114902,0.0024184942697033,2.6285582337652835e-11,1.327793873839265e-09,165,1,8.876869339427568
IFITM1,15374,DSPA2A,ENSG00000185885,0.0024172456694706,2.8487647127272286e-19,2.7238769025532042e-17,248,1,16.5648125229523
BTF3,8622,BTF3A,ENSG00000145741,0.002415198314039,2.432962562449189e-20,2.4579807623838082e-18,316,1,17.60942152048262
PDLIM5,10742,PDLIM5,ENSG00000163110,0.0024106863297914,0.0008848351111683,0.0107432802714809,38,1,1.9688630942144598
FUT8,502,FUT8,ENSG00000033170,0.0024075789885087,2.8082926616532903e-05,0.0005274247829812,55,1,3.277839467149516
RPL23,5622,RPL23,ENSG00000125691,0.0024070587108093,1.3888217350886025e-15,1.0548150326995636e-13,226,1,12.976823689485403
RNF126,1109,RNF126,ENSG00000070423,0.0024063827155472,4.3779158044635164e-08,1.469689666144194e-06,77,1,5.832774359475998
TMCC3,776,TMCC3,ENSG00000057704,0.0024032286907497,0.0061260050430915,0.0496995363685359,19,1,1.303647662645454
ANAPC13,6020,APC13,ENSG00000129055,0.0024006561591075,0.0003109757061227,0.0043876664517373,39,1,2.3577663946971037
CLASP2,10866,CLASP2,ENSG00000163539,0.0023887116672857,0.0001923345997932,0.0028928528499807,53,1,2.5386736569385095
CD74,395,CD74,ENSG00000019582,0.0023616845221639,2.1256079291488258e-11,1.0891452302992714e-09,159,1,8.962914206091583
IFI6,5770,G1P3,ENSG00000126709,0.0023492923006415,0.0007149171941936,0.0090390179842025,40,1,2.04387874952554
GAB3,10292,GAB3,ENSG00000160219,0.0023442322218959,0.0001006902548877,0.0016412358289081,44,1,2.7848290107599416
RPS21,12910,HLDF,ENSG00000171858,0.0023419179000963,5.517806564171567e-31,7.878692066095106e-29,349,1,28.10354587332566
NCBP2,4259,CBP20,ENSG00000114503,0.0023413382946176,0.0003589614378383,0.0049537603580038,47,1,2.3050650065741425
FTH1,12039,HFE5,ENSG00000167996,0.0023392700636352,7.829760595103009e-28,1.0225476367433916e-25,343,1,24.99031645066254
IDS,266,IDS,ENSG00000010404,0.0023316239596021,2.135876220679328e-17,1.9060915372712436e-15,196,1,14.719856246836619
TXN,7229,TRX80,ENSG00000136810,0.002328866697622,7.08032130488635e-10,2.9969628796058475e-08,132,1,7.523318636194223
MDM4,16796,BMFS6,ENSG00000198625,0.0023252815008163,6.828868242580576e-06,0.0001512045647628,65,1,3.820435097582362
RPL29,10532,RPL29,ENSG00000162244,0.0023206917083365,1.0527089659855182e-21,1.1161841897761302e-19,349,1,18.952264133352788
EEF1B2,4308,EEF1B1,ENSG00000114942,0.0023183955992819,4.594568483719906e-25,5.591276578654145e-23,338,1,22.252489024355096
KDELR2,7140,OI21,ENSG00000136240,0.0023072784987546,3.440281343276684e-05,0.0006308557004306,59,1,3.2000699682890903
TRIM56,12454,RNF109,ENSG00000169871,0.0023047279279965,0.0025117763024453,0.0247229893592716,26,1,1.606899018059606
IER3IP1,6726,HSPC039,ENSG00000134049,0.0023033667355775,1.6690927123430258e-05,0.0003303939714691,60,1,3.4809678856300748
EXT1,14619,EXT1,ENSG00000182197,0.0023005631181501,0.001713477621779,0.0183130058399523,31,1,1.7372403660988969
ZNF22,11425,ZFP422,ENSG00000165512,0.0023003872483968,0.0005641326653521,0.0073584612828944,32,1,2.1332129908543975
SYNC,10584,SYNCOILIN,ENSG00000162520,0.0022948254995486,0.0022853983817327,0.0228092556104157,34,1,1.6418888878739015
NT5C3B,8050,NT5C3B,ENSG00000141698,0.0022771725500071,0.0011951303370538,0.0136446170357246,27,1,1.865038649192003
ACTR10,6429,ACTR11,ENSG00000131966,0.0022741651729397,0.0001898336075903,0.002863279019274,46,1,2.5431363290211264
TMEM260,1102,C14ORF101,ENSG00000070269,0.0022710764949971,0.0054730343681657,0.0456114591818579,22,1,1.3409260337776516
SCMH1,273,SCMH1,ENSG00000010803,0.0022601156455019,0.0003125963612306,0.0044047295163407,46,1,2.356080755394354
AKT3,4621,STK-2,ENSG00000117020,0.0022585438909354,2.364276537929424e-09,9.377421275809705e-08,135,1,7.027916573098322
MYO1F,8113,MYO1F,ENSG00000142347,0.0022584269182723,0.0001766213068268,0.0026892919973079,57,1,2.570362040493405
CD7,13301,LEU-9,ENSG00000173762,0.0022539013499364,5.425171379921997e-12,2.919505543094706e-10,191,1,9.534690695842336
IMMP2L,15153,IMMP2L,ENSG00000184903,0.0022522342892793,0.0001189061460385,0.0018892669405449,65,1,2.7237066748917482
RPL36AL,11421,RPL36AP42,ENSG00000165502,0.0022512048868685,1.462280998112941e-20,1.4913873532182367e-18,309,1,17.826409543993673
DBI,9720,ACBD1,ENSG00000155368,0.0022350187501768,2.9389889849932743e-08,1.0185641760612614e-06,137,1,5.9920116024701775
ATXN2,17240,ATXN2,ENSG00000204842,0.0022336319088935,0.0009540599172616,0.0114540668766306,43,1,1.9410402855088038
ENO1,1272,NNE,ENSG00000074800,0.0022315293211828,1.9646239888570528e-10,8.802995103209278e-09,176,1,8.055369539726112
SRSF9,3920,SRSF9,ENSG00000111786,0.0022281656234428,2.009265197482437e-09,8.05888426960278e-08,116,1,7.093725080911528
EIF4EBP1,15778,EIF4EBP1,ENSG00000187840,0.0022204038889511,0.0047579839647497,0.0406282621622347,23,1,1.391171753836355
SKIC8,7846,SKI8,ENSG00000140395,0.0022098664194345,0.0001327423078497,0.0020854085696195,36,1,2.680808846134701
RPS19,3067,RPS19,ENSG00000105372,0.0022090468874999,7.6051546739274e-22,8.144360140308854e-20,350,1,19.089143030256498
RPL28,3465,EL28,ENSG00000108107,0.0022028612026146,7.177205186536097e-15,5.023574532197064e-13,350,1,12.29898714995232
COMMD3,8969,C10ORF8,ENSG00000148444,0.0021996998693794,0.0015049979077047,0.0164795732041002,32,1,1.7830540400602846
CEBPD,17837,C/EBP-DELTA,ENSG00000221869,0.0021915223027013,3.072698613888851e-15,2.223346584874034e-13,194,1,12.65299283232312
GLOD4,11957,GLOD4,ENSG00000167699,0.0021914398440947,0.0013502901335432,0.0150942140293475,39,1,1.8211894961953181
TMCC1,13106,TMCC1,ENSG00000172765,0.0021740924034799,0.0010223807057787,0.0120898756113894,35,1,1.9175781674241823
CIAO2B,11701,MIP18,ENSG00000166595,0.0021686049163803,1.3231901482204374e-08,4.7233477657642213e-07,129,1,6.325750077461153
GPATCH8,15531,GPATC8,ENSG00000186566,0.0021622905677015,2.440541439271253e-05,0.0004658780440847,77,1,3.3317277565136747
NCKAP1L,5313,HEM1,ENSG00000123338,0.0021608270366083,0.0011162243976748,0.0130072329430905,44,1,1.88581508202103
RPS29,17593,US14,ENSG00000213741,0.0021598812160655,2.1421542059945007e-21,2.227216445824768e-19,349,1,18.652237575215825
PRIM2,8686,PRIM2,ENSG00000146143,0.0021595286826292,0.0021234670287583,0.0214530268028047,30,1,1.6685114246438912
LSM7,6169,YNL147W,ENSG00000130332,0.002153675845175,7.646610135388881e-10,3.2112763897991976e-08,165,1,7.493322313742467
GSTO1,9013,SPG-R,ENSG00000148834,0.0021491452090201,0.0002472747203139,0.0035779737062835,62,1,2.4463628552884735
SLA2,2418,C20ORF156,ENSG00000101082,0.0021403915115765,0.0018493040582126,0.0193211679603893,35,1,1.7139666241202869
SSU72,10258,HSPC182,ENSG00000160075,0.0021365523059791,3.6658517381366975e-06,8.666138248058699e-05,107,1,4.062174387089075
OSTC,16901,DC2,ENSG00000198856,0.0021348776916662,6.589855714559875e-08,2.178110026148817e-06,120,1,5.661920185855547
LAIR1,11926,LAIR1,ENSG00000167613,0.0021266896616328,0.0044118146070451,0.0383802783321255,33,1,1.4158918801042488
LAMTOR1,9073,RAGULATOR1,ENSG00000149357,0.002122558936288,6.494131362404775e-05,0.0011091810647526,79,1,2.9549975530354415
XYLT1,2803,XTI,ENSG00000103489,0.0021216939642744,0.0007239376062161,0.0091207621470215,53,1,2.0399688697399903
KLC1,5721,KLC,ENSG00000126214,0.002112816690522,2.459409924116605e-05,0.0004678120937364,68,1,3.3299285551324798
RPL7A,8944,TRUP,ENSG00000148303,0.0021051922920106,4.166021549805672e-18,3.7808410827855037e-16,348,1,15.422411576623125
VPS8,9889,KIAA0804,ENSG00000156931,0.0021030942306799,0.0009310117850977,0.0111899048334589,34,1,1.951173606990811
TBXAS1,797,TBXAS1,ENSG00000059377,0.0020748637616634,0.0018416246176269,0.0192785513491372,44,1,1.7149256034577287
UBE2E3,12495,UBCM2,ENSG00000170035,0.0020723820362292,1.8483849104186098e-05,0.0003605528962781,71,1,3.443031011453647
SPN,16494,LEU-22,ENSG00000197471,0.002071605825966,1.08836527597059e-05,0.000227198903321,88,1,3.643593769276105
EEF1D,2914,EF-1D,ENSG00000104529,0.0020708110055819,2.5832403174500357e-17,2.2862744264109444e-15,321,1,14.640871641516044
MXD1,802,MXD1,ENSG00000059728,0.002068580358947,6.555713743983646e-10,2.797017469494856e-08,109,1,7.553304821121671
RABGAP1,302,RABGAP1,ENSG00000011454,0.0020597228407859,0.0007393485553378,0.0092628761747972,50,1,2.0332541415150405
EHBP1,4402,HPC12,ENSG00000115504,0.0020541833979742,0.0053070823961835,0.0445403960664024,35,1,1.3512459254095637
ABCB1,1655,CLCS,ENSG00000085563,0.0020522513539991,2.50911689578577e-07,7.526647853492944e-06,107,1,5.123398402666729
RAB3GAP1,4453,WARBM1,ENSG00000115839,0.0020481913927055,0.0020910932610056,0.0212059827008611,42,1,1.6735415972116992
MCF2L2,712,MCF2L2,ENSG00000053524,0.0020434329907099,0.0045539710237415,0.0393611587516125,30,1,1.4049321248742401
KDM1A,55,KDM1,ENSG00000004487,0.0020425201704104,0.002875897568265,0.0274491863266941,36,1,1.5614705247681437
ATP2B1,1137,MRD66,ENSG00000070961,0.0020385116194058,1.1478082286805355e-06,3.0053492227236813e-05,103,1,4.5221050555448645
CCNY,3463,CBCP1,ENSG00000108100,0.0020330796268448,2.4317958159241725e-05,0.0004650375248702,67,1,3.3325120015476144
PHF14,3283,PHF14,ENSG00000106443,0.0020316504769855,0.003068015814734,0.0289219906337912,45,1,1.5387718188630246
GABARAPL1,7655,GEC1,ENSG00000139112,0.0020301626259539,1.3552769446367097e-07,4.256205513230066e-06,119,1,5.370977410058187
CYBA,693,P22-PHOX,ENSG00000051523,0.002026813024921,3.3365422247921397e-12,1.832360547964052e-10,280,1,9.73698906746677
CHST12,7135,C4ST-2,ENSG00000136213,0.0020219673250996,0.0014823404940575,0.016298135883842,43,1,1.7878620656363668
HERPUD1,688,HERPUD1,ENSG00000051108,0.0020180996423879,3.111879018070089e-14,2.082819525282037e-12,223,1,11.681348359706496
RAB6A,13605,RAB6,ENSG00000175582,0.0020171533174374,5.910627307388953e-05,0.0010209178683036,68,1,2.991009195011304
MACROH2A1,4176,H2AF12M,ENSG00000113648,0.0020085321863492,2.579655012019424e-05,0.0004872226723759,75,1,3.3122725104846973
HDAC9,635,HDAC9FL,ENSG00000048052,0.0019990144943704,0.0014869818904359,0.0163156650252851,49,1,1.7873952197047616
ACADM,4623,ACAD1,ENSG00000117054,0.0019897618331015,0.0032114003882506,0.0299311460032861,32,1,1.5238766545806153
RNH1,424,RNH1,ENSG00000023191,0.0019896812736988,5.3667623137435775e-05,0.0009421747150472,86,1,3.025868555014813
CD52,12370,HE5,ENSG00000169442,0.001983195866058,3.869709140020213e-12,2.1035896030698707e-10,277,1,9.67703898434106
IAH1,6786,IAH1,ENSG00000134330,0.0019824222861966,6.4493198510244805e-06,0.0001444890508046,79,1,3.840165061940717
DYNC1I2,1379,DIC74,ENSG00000077380,0.0019786386367152,0.0030222856852689,0.028591570144474,34,1,1.5437619941223666
TMA7,18081,TMA7,ENSG00000232112,0.0019741716845907,1.1648788845403132e-14,8.048185790027235e-13,309,1,12.094302006610677
IFITM2,15228,1-8D,ENSG00000185201,0.0019727486640356,3.1543369217874095e-11,1.563879356269508e-09,211,1,8.805796753147877
HMGN3,4765,PNAS-24,ENSG00000118418,0.0019726384939117,6.45557365374692e-05,0.0011043568411817,88,1,2.9568905741469393
CFL1,13105,CFL1,ENSG00000172757,0.001968853975549,2.1797066888327098e-15,1.5987999267609242e-13,326,1,12.796205880306433
