standard_gene_names,Gene,Gene_name,Ensembl_ID,Shift_to_goal_end,Goal_end_vs_random_pval,Goal_end_FDR,N_Detections,Sig,-log10_FDR
CKB,11581,BCK,ENSG00000166165,0.0072503630071878,0.0024990796917947,0.0228216052386501,8,1,1.6416538111987344
RPL10A,16845,UL1,ENSG00000198755,0.0070518835554601,6.1084116410695445e-86,1.957949544684158e-82,244,1,81.70819850392593
PRKCD,10998,CVID9,ENSG00000163932,0.0063956398516893,0.0068783659890218,0.0495448444572538,4,1,1.3050015306894251
VIM,453,VIM,ENSG00000026025,0.0060503798279356,1.2819788972932183e-60,1.369723230707954e-57,188,1,56.86336717847816
ISYNA1,3133,ISYNA1,ENSG00000105655,0.0059636416179793,4.4144558074839605e-05,0.0007875585722591,14,1,3.1037171370139505
FCHSD1,16617,FCHSD1,ENSG00000197948,0.0057876780629158,0.0043167416773551,0.0351777864147855,6,1,1.4537314922830478
PLEKHO1,437,JBP,ENSG00000023902,0.0054961880668997,0.0010751208599638,0.0117082244500703,8,1,1.9315089606068268
ETV7,248,TEL-2,ENSG00000010030,0.005458116531372,0.0006156816068053,0.0074376813204018,6,1,2.128562433634475
RPL13,11901,D16S444E,ENSG00000167526,0.0054513837561988,7.4103543097456e-76,1.7814491760628425e-72,244,1,71.74922656336085
RPLP0,1813,RPLP0,ENSG00000089157,0.0053532373801362,8.532753752877536e-68,1.1721565726810056e-64,244,1,63.931014372866
DLG2,9187,CHAPSYN-110,ENSG00000150672,0.0051838308572769,0.0013704769720602,0.0141552165019666,6,1,1.8490834837774823
EMILIN2,6456,FOAP-10,ENSG00000132205,0.0051748387515544,0.0004870049182479,0.0061376661780758,10,1,2.2119967361326305
ATF7-NPFF,19113,ATF7-NPFF,ENSG00000267281,0.0051494091749191,0.0048053480753365,0.0380062831074548,6,1,1.4201446009270908
RPS6,7313,ES6,ENSG00000137154,0.0051422828014512,1.0631820965109668e-30,2.7631240648782315e-28,244,1,27.558599614727946
MAML3,16321,CAGH3,ENSG00000196782,0.0050105067590872,3.450782673383842e-05,0.0006344689519552,12,1,3.1975896254596594
SMARCA4,5870,SNF2L4,ENSG00000127616,0.004967026412487,0.0023202526871468,0.021474061443315,6,1,1.668085808586207
FER,9268,P94-FER,ENSG00000151422,0.0049429952420971,0.0002285649854587,0.0032305412135653,22,1,2.490724714085253
RPL14,15987,CTG-B33,ENSG00000188846,0.0048524920111064,1.1703329245450846e-68,1.8756535670709225e-65,244,1,64.72684737267497
LSR,3149,ILDR3,ENSG00000105699,0.004851018389066,0.0056123097514563,0.0423278200549053,6,1,1.373374097755715
XRCC4,9395,SSMED,ENSG00000152422,0.0047564965983231,0.0027782787815592,0.0248751664464376,6,1,1.6042340045911803
MYL6,1973,LC17,ENSG00000092841,0.0047046030106555,1.498553210798519e-45,8.005604263910309e-43,224,1,42.09660588191113
ATP5F1E,5410,ATP5F1E,ENSG00000124172,0.0045883105436371,2.0546135067163985e-51,1.7961057709622624e-48,236,1,47.745668091726245
RPS15,4358,RPS15,ENSG00000115268,0.0045539147266354,2.5606376027936216e-49,1.75879222774739e-46,244,1,45.754785462232384
PLCL1,4461,PLDL1,ENSG00000115896,0.0045500639826059,0.0011784341256281,0.0126049194127252,12,1,1.899459926561961
MT-ND3,16890,MT-ND3,ENSG00000198840,0.0045056350242633,1.0547199931960667e-47,6.761458303048918e-45,234,1,44.16995962585364
CCDC85C,17354,CCDC85C,ENSG00000205476,0.0044757220894098,0.0011563049676948,0.0123957955065256,8,1,1.906725596930985
EPAS1,4480,PASD2,ENSG00000116016,0.0044528255239129,0.0004302380973063,0.0055304128068585,8,1,2.257242450422322
CSAD,7744,PCAP,ENSG00000139631,0.0043913105295764,0.0001080626938548,0.0017090968159682,18,1,2.7672333349095677
MSL1,15996,MSL-1,ENSG00000188895,0.0043613120913505,0.0025834893687074,0.0234366356315947,10,1,1.6301047318818516
TCEAL1,13051,NEDGFAX,ENSG00000172465,0.0043583987280726,0.0023317249835429,0.0215594879247585,8,1,1.6663615586101956
RPL22,4518,EL22,ENSG00000116251,0.0043357417763521,1.5110716480671538e-50,1.1177280744472115e-47,240,1,46.951663840574206
PTEN,12913,DEC,ENSG00000171862,0.0042726350948214,8.9332010351716e-05,0.0014485946231738,16,1,2.839053131126386
DLG1,1317,DLGH1,ENSG00000075711,0.0042550522420141,0.0025112449797766,0.022910940916065,18,1,1.6399570746576624
S100A10,16558,GP11,ENSG00000197747,0.0042535337993753,1.5253922194404788e-42,6.984843610542688e-40,214,1,39.15584331322033
PFN1,3512,ALS18,ENSG00000108518,0.0042241990913526,5.902454311192988e-46,3.338705920966575e-43,236,1,42.476421832675506
PLEKHA5,697,PLEKHA5,ENSG00000052126,0.0041826270520687,0.0052362223942104,0.0404105253151909,10,1,1.393505503924939
NUP62,17513,NUP62,ENSG00000213024,0.0041756890714168,0.0002839675964518,0.003878739215172,20,1,2.4113094189611908
RPL18,853,DBA18,ENSG00000063177,0.0041539347654239,8.843326415002567e-32,2.5768917214140814e-29,244,1,28.58890382971465
LST1,17160,D6S49E,ENSG00000204482,0.0041500655934214,0.0018931339035859,0.0184254813936053,24,1,1.7345811567196414
BIK,2230,NBK,ENSG00000100290,0.0041432695632631,0.0015894166270123,0.0159538938260441,22,1,1.797133302526522
RPL23,5622,RPL23,ENSG00000125691,0.0041319242310385,2.519297796538879e-31,7.125166944564076e-29,172,1,28.147204955564565
CHCHD10,18563,FTDALS2,ENSG00000250479,0.004129114250342,0.0047011406770136,0.0374686265031803,6,1,1.4263322266559388
S100A6,16620,CACY,ENSG00000197956,0.0041104485324331,2.6365782019447946e-21,3.8414145439244164e-19,214,1,18.415508823679815
MAPK14,3960,PRKM14,ENSG00000112062,0.0041021458804607,0.0060033622499101,0.0447506444923534,10,1,1.349200705656289
IMMP2L,15153,IMMP2L,ENSG00000184903,0.0040642917156219,5.757892340167742e-07,1.5422811349039835e-05,30,1,4.8118364536464675
FAM200B,18237,FAM200B,ENSG00000237765,0.004058434938391,0.00158697755009,0.0159538938260441,12,1,1.797133302526522
POLR2J2,17990,POLR2J2,ENSG00000228049,0.0040546820188562,0.000588452755557,0.0071718145721635,12,1,2.1443709476830883
HINFP,13003,HINFP,ENSG00000172273,0.0039958087727427,0.0032424894367639,0.0278888894668355,8,1,1.5545687789583218
GNAQ,9790,GNAQ,ENSG00000156052,0.0039631731808185,6.914968930261841e-05,0.0011665673900596,20,1,2.9330901678983863
NRXN1,14280,PTHSL2,ENSG00000179915,0.0039554546986307,0.0001224718825132,0.0019056466379404,14,1,2.7199576270030326
LYRM7,15555,LYRM7,ENSG00000186687,0.0039526267598072,0.0043802489483875,0.035514733463486,12,1,1.4495914403406978
DNPEP,5380,DNPEP,ENSG00000123992,0.0039415184097985,0.0001394792067902,0.0021323244077816,24,1,2.6711467218820335
FHIT,16077,AP3AASE,ENSG00000189283,0.0038702152669429,0.005170748454343,0.0400337497076995,8,1,1.3975737303771412
S100A11,10763,HEL-S-43,ENSG00000163191,0.0038673190561973,9.333276294144796e-16,8.3877369013548e-14,92,1,13.076355200534046
RPL37,8599,L37,ENSG00000145592,0.003842028575476,3.463288214137255e-23,5.7418930115765234e-21,244,1,20.240944903952858
PSTPIP2,9372,MAYP,ENSG00000152229,0.0038313446566462,0.0036476147082993,0.030740984255045,16,1,1.5122822315112354
RPS17,14727,S17,ENSG00000182774,0.0038173039716602,3.0398194335433627e-27,6.6433871983984025e-25,198,1,24.177610434713753
MT-ATP6,16923,MT-ATP6,ENSG00000198899,0.0038037324079968,3.7845093267635344e-31,1.0397669053188043e-28,244,1,27.983064009816612
RPL35A,14751,EL33,ENSG00000182899,0.0037564521227948,5.184600036626785e-38,1.9942045580881267e-35,244,1,34.70023029542637
WBP1L,11614,BA753C18.3,ENSG00000166272,0.003745854965278,0.0013193408415938,0.0137347523035267,14,1,1.8621791683643905
DTX2,1901,DTX2,ENSG00000091073,0.0037429978450139,0.0043874138043212,0.0355428569017298,12,1,1.4492476669417858
ZNF652,16838,ZNF652,ENSG00000198740,0.0037371222861111,0.0016557228378951,0.016498892030259,16,1,1.78254521950131
GIMAP8,12730,IANT,ENSG00000171115,0.0037307292222976,0.0055451657562705,0.041897778848633,8,1,1.3778089999299112
RRAGA,9763,RRAGA,ENSG00000155876,0.0037206448614597,0.0037968247898155,0.0318310960582969,8,1,1.4971484068117742
ZMYM2,5138,NECRC,ENSG00000121741,0.003719168686957,2.733047097748405e-11,1.3617088545051123e-09,66,1,8.86591573853058
RPL27A,11659,UL15,ENSG00000166441,0.0037130407920671,6.453848664917115e-31,1.7238946878289713e-28,218,1,27.763489268610922
RPL36,6154,EL36,ENSG00000130255,0.0037104657347329,5.839298581684842e-39,2.441334572238324e-36,244,1,35.61237269869836
RAB10,1631,RAB10,ENSG00000084733,0.0037082966703634,1.992326023597614e-11,1.0190535661124816e-09,78,1,8.991802986890885
MACROH2A1,4176,H2AF12M,ENSG00000113648,0.003704013850759,7.078645281780204e-09,2.711882590820655e-07,34,1,6.566729116892914
C19orf25,4873,C19ORF25,ENSG00000119559,0.0037018257108601,6.789811623060756e-05,0.0011474662314121,22,1,2.9402600863808352
THG1L,4123,HTHG1,ENSG00000113272,0.0036945032576719,0.0016027240551237,0.0160539526188233,18,1,1.7944180231216698
DISC1,10700,DISC1,ENSG00000162946,0.0036838002502918,5.2794414200259706e-05,0.0009163738031582,30,1,3.0379273347013847
ENOSF1,6455,TYMSAS,ENSG00000132199,0.0036782154015132,0.0001294515631229,0.0019916899695842,28,1,2.7007782637927296
ZBED6,18811,ZBED6,ENSG00000257315,0.0036575254052877,0.0016176769569204,0.016170043261691,8,1,1.7912888181709925
RPS13,3766,RPS13,ENSG00000110700,0.003653136906443,9.478717640781042e-37,3.505667262836557e-34,244,1,33.45522930694491
CSF2,11161,CSF2,ENSG00000164400,0.0036486107856035,0.00446282984194,0.0359418523953901,8,1,1.4443995436887918
SIK3,10342,SEMDK,ENSG00000160584,0.0036485488748266,8.095694790314878e-30,1.9961077206068684e-27,210,1,26.69981602557229
UBN2,9982,UBN2,ENSG00000157741,0.0036472516755263,0.0040857614271358,0.0338403806058041,12,1,1.4705647610564492
CBX1,3503,CBX1,ENSG00000108468,0.0036430731415748,2.2324589934175497e-05,0.0004310707968012,22,1,3.3654513977392115
TFG,4241,TF6,ENSG00000114354,0.0036190897226333,1.3657403037265591e-05,0.0002753240830321,24,1,3.5601557985213192
R3HDM2,14277,PR01365,ENSG00000179912,0.0036024721339344,0.0007180698591136,0.0083696482002865,16,1,2.077292796234368
WASHC4,7103,SWIP,ENSG00000136051,0.0035986208046476,0.0030291070427163,0.0264558522459221,24,1,1.5774782435917793
SSU72,10258,HSPC182,ENSG00000160075,0.0035772337096518,5.892957723605237e-08,1.914414914533377e-06,58,1,5.717963930945855
RPL29,10532,RPL29,ENSG00000162244,0.0035740631311887,2.1601690082058195e-36,7.162822476864538e-34,244,1,33.144915812246865
TGFBR1,3335,ALK-5,ENSG00000106799,0.0035727790423801,0.0041534303198779,0.0342533327237958,14,1,1.4652971668536174
ETFB,3071,FP585,ENSG00000105379,0.00356461392606,4.4702010374381015e-05,0.0007930895419927,34,1,3.100677776871567
MARCHF3,13329,MARCH3,ENSG00000173926,0.0035608048949922,0.0041919029898774,0.0343936340875955,28,1,1.463521933488671
SGSH,14506,SGSH,ENSG00000181523,0.0035568969324231,0.0047791200613436,0.0378862477410393,8,1,1.4215184051777863
HMGN1,17367,HMG14,ENSG00000205581,0.0035407944367482,3.852664445891231e-06,8.820766978973828e-05,52,1,4.054493650667035
RUNDC1,16905,RUNDC1,ENSG00000198863,0.003533612191677,0.0045382412937826,0.0364575841946646,10,1,1.4382121125786451
RALGAPA2,15920,DJ1049G11.4,ENSG00000188559,0.0035256311297416,0.0001062856482729,0.0016865392636839,20,1,2.7730035437112073
TCEAL4,6634,WEX7,ENSG00000133142,0.0035204546792166,0.0047108449923391,0.0374995740449775,14,1,1.4259736653647197
CCDC28B,10252,CCDC28B,ENSG00000160050,0.0035196438431739,0.0021778425063815,0.0204313497964536,10,1,1.6897029407690638
HERC4,8988,HERC4,ENSG00000148634,0.0035139159544518,7.177876999310186e-06,0.0001568692391485,38,1,3.8044622098726193
ZDHHC4,7143,ZNF374,ENSG00000136247,0.0035129274640764,0.0009831268950337,0.0108539015185352,14,1,1.9644141232532042
C22orf39,18359,C22ORF39,ENSG00000242259,0.0035014462191611,0.0067161121733883,0.0487044756103334,16,1,1.3124311282399799
DPYD,15938,DPD,ENSG00000188641,0.0034931079932936,1.479925935072377e-06,3.67725265934263e-05,54,1,4.43447652928573
RAB5B,3872,RAB5B,ENSG00000111540,0.0034888686819208,0.0002234549995729,0.0031786143134516,18,1,2.497762165291094
RPL10,8839,MRXS35,ENSG00000147403,0.0034866003075339,1.2732257120990004e-11,6.727109037112081e-10,244,1,9.172171532948635
TRPT1,9126,TRPT1,ENSG00000149743,0.0034727746886866,0.0007919012332567,0.0090653836416632,14,1,2.042613812094472
ACAA2,11863,DSAEC,ENSG00000167315,0.0034698265294233,1.1530144921709826e-06,2.940951553505615e-05,60,1,4.531512129596458
PYM1,12593,WIBG,ENSG00000170473,0.0034629752238591,0.0029843338698782,0.0261837176028729,12,1,1.5819686916358668
LEPROT,17578,LEPROT,ENSG00000213625,0.003460624388286,0.0007693443179543,0.0088493001931208,14,1,2.0530910721589968
DPM2,7264,CDG1U,ENSG00000136908,0.0034588514403863,0.0006312609268288,0.0075688342548456,22,1,2.120971005001117
TOMM6,17701,TOM6,ENSG00000214736,0.0034488158300518,3.6299469346469658e-12,2.1027451640701943e-10,100,1,9.67721335714926
HEG1,13294,MSTP112,ENSG00000173706,0.0034458842128515,0.0013179585047431,0.0137347523035267,16,1,1.8621791683643905
PHC3,13319,PHC3,ENSG00000173889,0.0034435926114811,3.7788730098888e-08,1.2840156488724627e-06,68,1,5.8914296832940005
APOL1,2254,APOL-I,ENSG00000100342,0.0034420512616634,0.0062341739464517,0.0460075338979893,10,1,1.3371710452224648
HEMK1,4278,HEMK1,ENSG00000114735,0.0034358020012195,0.0001270364972409,0.0019639597386959,26,1,2.7068674195233196
GIMAP1,17531,IMAP38,ENSG00000213203,0.0034246414023287,1.2398755722710038e-06,3.1458162276933965e-05,34,1,4.502266651588717
SERPINB6,5485,PTI,ENSG00000124570,0.0034232030156999,0.0008567166007552,0.0096542957514103,16,1,2.0152794010592667
PVRIG,17555,C7ORF15,ENSG00000213413,0.0034204259514808,0.0025881095666633,0.0234564199745853,10,1,1.62973827116021
RPS4Y1,6099,RPS4Y,ENSG00000129824,0.0034154664619632,1.2374807038282903e-25,2.5318328612793278e-23,212,1,22.596564967619916
MARK3,1303,CTAK1,ENSG00000075413,0.0034087680449539,1.6865547089756186e-07,5.116059962621308e-06,44,1,5.291064374028617
NACA,16251,NACA,ENSG00000196531,0.0034015367845775,6.627621197203537e-28,1.5174096531502195e-25,244,1,24.818897157456256
KCNQ5,15346,KCNQ5,ENSG00000185760,0.003399253689817,0.0012987181485772,0.0136060774119952,28,1,1.8662670624430167
GMIP,1836,GMIP,ENSG00000089639,0.003393625964721,0.0002184592563326,0.0031167718232858,30,1,2.506294990958694
STX10,2981,HSYN10,ENSG00000104915,0.0033924890061219,7.850129118412918e-06,0.0001698792609743,30,1,3.769859636988408
RABEP1,481,RABEP1,ENSG00000029725,0.0033922507004304,0.0029817325010022,0.0261837176028729,22,1,1.5819686916358668
COMMD7,9110,DJ1085F17.3,ENSG00000149600,0.0033738184720277,6.62556417107778e-05,0.0011270387565259,32,1,2.94806114921039
RAB3GAP1,4453,WARBM1,ENSG00000115839,0.00336404889822,0.0011809312537097,0.0126131900335193,14,1,1.8991750610283864
DHRS1,9944,SDR19C1,ENSG00000157379,0.0033524089625903,0.0033573859707489,0.0288513167959981,14,1,1.539834360526097
H3-3A,10726,H3.3A,ENSG00000163041,0.0033402287711699,5.723555462227475e-19,6.718365748419582e-17,210,1,16.172736356821147
TOGARAM1,16824,KIAA0423,ENSG00000198718,0.0033296300098299,0.0003332762357684,0.0044847135488814,24,1,2.3482652913296054
AIP,3767,XAP-2,ENSG00000110711,0.0033257293474415,1.5023043245494574e-05,0.0003003359331573,46,1,3.5223927043033663
IL7R,12195,IL7R,ENSG00000168685,0.0033166274079121,4.46751952087438e-07,1.2309360376139835e-05,128,1,4.9097645134642995
ANK3,9236,ANK3,ENSG00000151150,0.0033152983523905,3.584633844800453e-08,1.2348428054066277e-06,56,1,5.908388324258229
RPL3,2244,UL3,ENSG00000100316,0.0033116445830855,2.843734780241014e-25,5.580684417713794e-23,244,1,22.253312535720323
DUSP3,3572,VHR,ENSG00000108861,0.0033012047410011,0.0048425585412618,0.0381688876498148,10,1,1.4182904964456244
RREB1,5519,RREB-1,ENSG00000124782,0.0032945523659388,0.0001536705885224,0.0023125138955107,18,1,2.635915648977907
VPS35,1068,PARK17,ENSG00000069329,0.0032832380384206,0.002427637033997,0.0222951657211196,24,1,1.6517892951690367
JAML,10344,JAML,ENSG00000160593,0.0032754712738096,0.0013003312335299,0.0136060774119952,32,1,1.8662670624430167
EXOC6,7522,EXOC6,ENSG00000138190,0.0032688923180103,0.0036246312003517,0.0305740821250723,10,1,1.5146465721984568
FYCO1,10965,ZFYVE7,ENSG00000163820,0.0032550383072633,0.0020795353867047,0.0197207221681977,26,1,1.7050771853420388
GZMK,4102,GZMK,ENSG00000113088,0.0032530990279009,1.4879419925746824e-08,5.419715985075056e-07,124,1,6.266023471643631
CADM1,14771,SYNCAM1,ENSG00000182985,0.0032493056108554,0.0028141047409345,0.0251024408059618,18,1,1.600284048358658
LGALS9,12261,LGALS9A,ENSG00000168961,0.0032487632706761,0.001954051010122,0.018827810133601,16,1,1.7252001899248792
CUBN,3403,MGA1,ENSG00000107611,0.0032475584131829,3.7973343187778784e-06,8.714836947343217e-05,34,1,4.059740734030929
MT-ND4,16915,MT-ND4,ENSG00000198886,0.0032328231549211,1.7240736567963772e-16,1.6746153821973704e-14,232,1,13.77608492389283
NFAT5,2707,TONEBP,ENSG00000102908,0.0032306240909561,8.84482736997648e-12,4.725103332760767e-10,98,1,9.325588689513005
RPL30,9842,EL30,ENSG00000156482,0.0032249332298753,3.7629859779707073e-25,7.095073169444377e-23,244,1,22.14904312142961
PLPBP,8853,EPEO1,ENSG00000147471,0.0032214200632138,0.0016729398186465,0.0166008603184233,22,1,1.7798694046188448
EIF2B5,8545,EIF2B5,ENSG00000145191,0.0032035692129284,0.0006518204107657,0.0077364570572,32,1,2.111457880761106
STK39,16802,DCHT,ENSG00000198648,0.0032030257085959,0.0036089675970399,0.0304686851739561,18,1,1.5161462866377171
CD52,12370,HE5,ENSG00000169442,0.0031980223467816,1.3855837979969651e-11,7.24118141387979e-10,184,1,9.140190571969788
KTN1,5781,MU-RMS-40.19,ENSG00000126777,0.0031895121792331,7.682672030364513e-08,2.462552474799505e-06,64,1,5.608614506303224
SNF8,10160,VPS22,ENSG00000159210,0.0031848475337028,0.0010963950642976,0.011886059682397,28,1,1.9249620933887122
TMA7,18081,TMA7,ENSG00000232112,0.0031844459839963,2.073469257680385e-22,3.323080063642431e-20,224,1,19.47845919505014
SCOC,9484,SCOCO,ENSG00000153130,0.0031609694872583,0.003728188594602,0.0313547693233585,14,1,1.503696389975891
CTSB,11238,KWE,ENSG00000164733,0.0031526796519756,0.0065441360625027,0.0477816343029813,12,1,1.3207389999057708
RERE,8141,NEDBEH,ENSG00000142599,0.0031414705921303,7.760497132447674e-06,0.0001684535901255,44,1,3.773519728790435
RPLP1,7435,LP1,ENSG00000137818,0.00313082024394,8.920238291450143e-09,3.3638043690425324e-07,244,1,6.473169269686209
NUGGC,16070,SLIPGC,ENSG00000189233,0.0031291097402572,0.0048925865502858,0.0384025733278829,12,1,1.4156396729070875
RNF24,2461,G1L,ENSG00000101236,0.0031207962227719,0.0031428107178191,0.0272755125113259,14,1,1.5642270801988478
C6orf226,17821,C6ORF226,ENSG00000221821,0.0031204854971484,0.0012023616818123,0.0127755910854229,38,1,1.8936189973224906
LCOR,16158,C10ORF12,ENSG00000196233,0.0031126095828684,5.008774032096459e-06,0.0001117502809574,44,1,3.951751376311506
FMC1,11281,HSPC268,ENSG00000164898,0.0031095422804355,0.000124658736902,0.001933416796855,20,1,2.713674512726811
SUGP2,888,SRFS14,ENSG00000064607,0.0031055907408396,0.0027934306243934,0.0249643391116793,18,1,1.6026799266627463
P2RX4,6919,P2X4,ENSG00000135124,0.0031047439468758,0.0012847584198388,0.0134871582589201,14,1,1.8700795464347442
BRD3,12472,ORFX,ENSG00000169925,0.0031046973807471,0.0029699953791144,0.0261810021856181,14,1,1.582013733058246
ARL2BP,2711,ARL2BP,ENSG00000102931,0.0031014222186058,0.0030812718822369,0.0268626567720671,16,1,1.5708510369246051
EEF1G,18676,EEF1G,ENSG00000254772,0.0031008438733608,4.2074648372177446e-21,5.863620561548673e-19,230,1,18.231834140917623
DDX42,16705,SF3B125,ENSG00000198231,0.0030977602116763,0.00119896624147,0.0127536055066102,40,1,1.8943670206992447
DDAH2,17592,DDAHII,ENSG00000213722,0.0030965166432516,0.0008747721839828,0.0098039735678081,28,1,2.00859786830639
MTX2,5979,MTX2,ENSG00000128654,0.003090139478445,0.0046526894533403,0.0371288479529631,18,1,1.430288526007698
SNX5,1795,SNX5,ENSG00000089006,0.0030888326466083,7.621439324179729e-05,0.0012721787504386,50,1,2.895451862842439
PATJ,6576,CIPP,ENSG00000132849,0.0030858514501768,8.664322658927202e-05,0.0014189033524996,34,1,2.8480471851666107
SFT2D1,16875,SFT2D1,ENSG00000198818,0.0030826210443462,1.3476846395919803e-05,0.0002722549473595,56,1,3.565024219592725
SMIM7,17637,C19ORF42,ENSG00000214046,0.0030782928069432,0.0023748726714752,0.0218533737884272,30,1,1.660481505851962
BMPR2,17077,BMPR-II,ENSG00000204217,0.0030778534710407,0.0010336941760786,0.0113340971461489,28,1,1.945613069279171
RPRD2,10746,RPRD2,ENSG00000163125,0.0030734808080726,8.29173370036189e-05,0.0013699881660254,36,1,2.8632831842684583
KIAA0825,15241,KIAA0825,ENSG00000185261,0.0030705134073893,0.0030142377371065,0.0263499182545602,12,1,1.579220727762573
LTA4H,3815,LTA4H,ENSG00000111144,0.0030657617608085,0.000311367603338,0.0042289701605919,32,1,2.373765379203064
MBD5,17137,C2DELQ23.1,ENSG00000204406,0.0030555772781372,0.0008410028182815,0.0095366545997582,50,1,2.02060394643503
LRCH3,15407,LRCH3,ENSG00000186001,0.0030518894394238,8.312388114358747e-05,0.0013710450104232,36,1,2.8629482874004575
CBX5,1999,CBX5,ENSG00000094916,0.0030515871264717,8.547494168848414e-05,0.0014026058690724,22,1,2.853064348169003
AKT3,4621,STK-2,ENSG00000117020,0.0030465179847346,2.3734307289836082e-07,6.958204234727554e-06,72,1,5.157502828144701
IMP4,7217,IMP4,ENSG00000136718,0.0030460435411204,0.0001681501898804,0.0024914209952093,46,1,2.6035528800717556
SLC25A39,332,SLC25A39,ENSG00000013306,0.0030459059136254,0.0037302263005326,0.0313547693233585,14,1,1.503696389975891
MACROD2,13000,C20ORF133,ENSG00000172264,0.0030444027347998,0.0003593724350247,0.0047468754604361,22,1,2.3235921623315425
GPANK1,17146,GPANK1,ENSG00000204438,0.0030349908130509,0.0026794621329754,0.0241251946354796,14,1,1.6175291742008002
LAMP1,15377,LAMPA,ENSG00000185896,0.0030342983081936,0.0014849537442303,0.0150466967381657,20,1,1.8225588320200299
TIA1,4477,ALS26,ENSG00000116001,0.0030328137309927,0.0004942878538248,0.0062050548333944,38,1,2.2072543763352126
EEF1D,2914,EF-1D,ENSG00000104529,0.0030276013214972,2.944352834649952e-25,5.662579371598787e-23,242,1,22.24698569749023
ATG13,13542,KIAA0652,ENSG00000175224,0.0030267147554291,0.0026176940176889,0.0236799112644376,18,1,1.6256199293746796
SPATS2,5316,NBLA00526,ENSG00000123352,0.0030221934947702,0.005988892320212,0.0447121029123905,18,1,1.3495749037895417
MCF2L2,712,MCF2L2,ENSG00000053524,0.0030189833857796,0.000979170142756,0.0108226437847612,22,1,1.9656666356359829
LDHB,3906,LDH-H,ENSG00000111716,0.0030162541873075,6.539045741274374e-15,5.196649904801189e-13,132,1,12.284276540351364
MXI1,4941,MXI1,ENSG00000119950,0.0030131234476963,0.000576979929117,0.0070678203801136,24,1,2.1507144960804876
RPL38,13119,EL38,ENSG00000172809,0.003006602814498,2.3870447606035975e-15,1.9787777946520858e-13,242,1,12.703602971824218
RPL32,8491,PP9932,ENSG00000144713,0.0030051841568507,6.039395326141393e-25,1.095751423701427e-22,244,1,21.960287956398144
ARID1B,665,MRD12,ENSG00000049618,0.0029995329678058,3.7861411116943855e-05,0.0006856409214699,46,1,3.163903270083966
THAP5,13946,THAP5,ENSG00000177683,0.0029955343343317,0.0005964104544536,0.0072504208976314,32,1,2.1396367812617036
DOCK9,1766,ZIZ1,ENSG00000088387,0.0029948218302293,0.0034782589828392,0.0297085075438368,22,1,1.5271191651521328
CYB5R3,2216,CYB5R3,ENSG00000100243,0.0029940158128738,0.0054556113504541,0.0415040812863664,26,1,1.381909195022917
NDUFA1,5570,NDUFA1,ENSG00000125356,0.0029915421414123,5.4783809584355526e-11,2.6606116816321353e-09,142,1,8.575018506444735
INO80E,12395,CCDC95,ENSG00000169592,0.0029905002032007,0.0007450427369462,0.008636357400163,28,1,2.0636693934676247
RPAP2,5218,RTR1,ENSG00000122484,0.0029894853276865,0.0003578081526699,0.0047327141624131,42,1,2.324889724442919
CHCHD2,3242,CHCHD2,ENSG00000106153,0.002975683134881,2.2072349475172293e-19,2.756463799392945e-17,206,1,16.559647706731646
ANKRD13D,13140,ANKRD13D,ENSG00000172932,0.0029744044877588,0.0001117664597654,0.0017621571711802,24,1,2.7539553583915595
TBC1D5,6348,TBC1D5,ENSG00000131374,0.0029737568149964,9.015520454478872e-06,0.0001918208784685,60,1,3.717104124432415
RPL37A,16561,RPL37A,ENSG00000197756,0.0029690966132234,2.9302958100450998e-21,4.143783016087305e-19,244,1,18.382602993944086
AEBP2,7664,AEBP2,ENSG00000139154,0.0029597434807907,0.0015980540091248,0.0160238658516623,22,1,1.7952326995186918
CELF1,9049,NAB50,ENSG00000149187,0.0029536882415413,2.2410793354052677e-05,0.0004318681140131,40,1,3.3646488599010134
SNAP29,2123,CEDNIK,ENSG00000099940,0.0029473826289176,0.0054146962774004,0.0413235868281607,16,1,1.3838019893772238
DGKZ,9038,DGK-ZETA,ENSG00000149091,0.0029392384669997,0.0018008890338307,0.0176347748974705,22,1,1.7536300795978732
STAU2,567,39K2,ENSG00000040341,0.0029305371145407,0.0001726672099701,0.0025504883119401,30,1,2.593376662358848
YIPF3,7325,C6ORF109,ENSG00000137207,0.0029274450615048,0.0003815631545505,0.0049784413760623,40,1,2.302906602566558
MRPL4,3062,L4MT,ENSG00000105364,0.0029205429471201,0.0012043365303006,0.012782450414317,36,1,1.8933858833133579
CAMTA1,12877,CAMTA1,ENSG00000171735,0.0029204521949092,0.0002492370066249,0.0034784659734472,48,1,2.4586122405789768
SRP9,8340,SRP9,ENSG00000143742,0.0029160379673595,7.764137302616912e-07,2.039889188578257e-05,54,1,4.690393423797677
STMP1,18393,PL-5283,ENSG00000243317,0.0029133473553003,3.1048443567646275e-06,7.246646440448704e-05,62,1,4.139862927133201
RPL26L1,537,RPL26L1,ENSG00000037241,0.0029047226740254,0.0053627336653684,0.0410246992252844,18,1,1.386954594315774
ZNF75A,10516,ZNF75A,ENSG00000162086,0.0028999985920058,0.0038616220055245,0.032289875830543,18,1,1.490933625042104
MRPL9,8282,L9MT,ENSG00000143436,0.0028992416337132,0.000458185323727,0.0058511421951654,32,1,2.2327593474840013
